id,short_name,buy_car_type,lng,lat,address,tel,jsd_type,join_shop_code,join_shop_name,province,province_code,city,city_code
15874,比亚迪汽车海洋网（潍坊乾汇4S店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,119.1295620,36.6550880,山东省潍坊市奎文区廿里堡潍州路519号潍坊金宝汽车城一号展厅,13188844144,1,BYDESD052J,潍坊乾汇汽车销售服务有限公司,山东,370000,潍坊,370700
16113,比亚迪汽车王朝网（乾泰坊子泰华城商超店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,119.1600000,36.6500000,山东省潍坊市坊子区凤凰街道虞舜社区凤凰街5399号坊子泰华城FZ102,0536-2229618,1,BYDSD018SC,潍坊乾泰汽车销售有限公司,山东,370000,潍坊,370700
15903,比亚迪汽车海洋网（潍坊茂元4S店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,119.170703,36.747543,山东省潍坊市寒亭区渤海路与G20青银高速交叉口东北100米一号展厅,17660771025,1,BYDESD053J,潍坊茂元汽车销售服务有限公司,山东,370000,潍坊,370700
15112,比亚迪汽车海洋网（奎文区茂街乾广商超店）,,119.204703,36.709309,山东省潍坊市高新区清池街道永春社区茂街5号楼L111号,0536-8888191,1,BYDESD003SC,潍坊乾广汽车销售有限公司,山东,370000,潍坊,370700
16114,比亚迪汽车王朝网（潍坊卓景4S店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,119.2040270,36.7206060,山东省潍坊高新区新城街道清新社区东风东街与金光路交叉口东北角院内4号厂房,15662566278,1,BYDSD236J,潍坊卓景汽车销售有限公司高新分公司,山东,370000,潍坊,370700
16378,比亚迪汽车王朝网（潍坊金茂盛4S店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,119.182549,36.758366,山东省潍坊市寒亭区通亭街528号（东侧）,0536-7360111,1,BYDSD036J,潍坊金茂盛汽车销售服务有限公司,山东,370000,潍坊,370700
18350,比亚迪汽车海洋网（潍坊金惠腾泰4S店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,119.780000,36.430000,山东省潍坊市高密市夷安大道夏庄工业园57号,0536-2572888,1,BYDESD072J,潍坊市金惠腾泰汽车销售服务有限公司,山东,370000,潍坊,370700
17463,,,116.3199770,35.1011390,山东省济宁市金乡县城北105国道路东申科汽车城院内,0537-8896678,1,BYDESD021J-ZYD-03,金乡祥顺汽车销售有限公司,山东,370000,济宁,370800
16112,比亚迪汽车王朝网（迪源富豪汽车城城市展厅）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,116.3700000,35.4200000,山东省济宁市嘉祥县曾子大道富豪汽车城29-8号,0537-6780005,1,BYDSD010CZ,济宁市迪源汽车销售服务有限公司,山东,370000,济宁,370800
17894,比亚迪汽车王朝网（喜彦迪浩顺汽车城城市展厅）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,116.1043360,35.7642260,山东省济宁市梁山县新浩顺西区展厅东首一号厅,0537-5105188,1,BYDSD013CZ,济宁喜彦迪汽车销售服务有限公司,山东,370000,济宁,370800
17458,,,116.1146460,35.7580200,济宁市梁山县南转盘东500米鹏程汽贸院内,15953488859,1,BYDESD021J-ZYD-04,济宁国文汽车销售服务有限公司,山东,370000,济宁,370800
16567,比亚迪汽车海洋网（济宁交运聚源4S店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,116.5312500,35.3694570,山东省济宁市任城区车站西路与西外环路交汇处美恒汽博城沿街1号楼,0537-3159166,1,BYDESD021J,济宁交运聚源汽车销售服务有限公司,山东,370000,济宁,370800
15988,比亚迪汽车王朝网（济宁喜盛迪4S店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,116.5315330,35.3708510,山东省济宁市任城区安居街道美恒汽车城新能源F展厅,,1,BYDSD232J,济宁喜盛迪汽车销售服务有限公司,山东,370000,济宁,370800
15087,比亚迪汽车海洋网（济宁瀚潮4S店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,116.5390700,35.4171400,山东省济宁市任城区南张街道济水大道与红星西路交汇处路北第一间,0537-5120777,1,BYDESD036J,济宁瀚潮新能源汽车销售服务有限公司,山东,370000,济宁,370800
16625,比亚迪汽车王朝网（济宁任源4S店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,116.5410920,35.4188200,山东省济宁市任城区南张街道宋北村西,0537-2281666,1,BYDSD206J,济宁市任源汽车销售服务有限公司,山东,370000,济宁,370800
15789,比亚迪汽车海洋网（任城吾悦广场汇洋商超店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,116.6002070,35.3662120,山东省济宁市北湖省级旅游度假区吾悦广场一楼1021、1022号,18754719006,1,BYDESD004SC,济宁汇洋汽车销售有限公司,山东,370000,济宁,370800
16381,比亚迪汽车王朝网（济宁交运聚丰4S店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,116.595360,35.391638,山东省济宁市任城区火车站西路18-20号,0537-3162233,1,BYDSD059J,济宁交运聚丰汽车销售服务有限公司,山东,370000,济宁,370800
15620,比亚迪汽车王朝网（润惠任城利客广场商超店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,116.650000,35.430000,山东省济宁市高新区柳行街道利客购物广场杨柳店1楼28、29号,,1,BYDSD010SC,济宁润惠汽车销售服务有限公司,山东,370000,济宁,370800
18104,比亚迪汽车海洋网（济宁宝迪亚4S店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,116.646740,35.441414,山东省济宁市高新区洸河街道洸府河东侧新327国道路北（圣达汽车博览中心院内）,0537-5103333,1,BYDESD069J,济宁市宝迪亚汽车销售服务有限公司,山东,370000,济宁,370800
16568,比亚迪汽车海洋网（任城东艺工业园汇德城市展厅）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,116.6672940,35.4207920,济宁高新区东外环与洸河路交汇处东500米东艺工业园内,0537-2289888,1,BYDESD012J,济宁汇德汽车贸易有限公司,山东,370000,济宁,370800
16111,比亚迪汽车王朝网（济宁君和4S店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,116.655503,35.449464,山东省济宁市高新区洸河街道任城大道圣达汽车博览中心院内,0537-7972678,1,BYDSD237J,济宁君和汽车销售服务有限公司,山东,370000,济宁,370800
17696,比亚迪汽车王朝网（济宁润立4S店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,116.696460,35.453240,山东省济宁市高新区黄屯街道办327国道,0537-2407888,1,BYDSD219J,济宁润立汽车销售服务有限公司,山东,370000,济宁,370800
17456,,,117.1378420,34.8121470,山东省济宁市微山县夏镇街道城后路81号,15666172586,1,BYDESD022J-ZYD-03,微山县鑫远汽贸有限公司,山东,370000,济宁,370800
18611,比亚迪汽车海洋网（济宁汇志4S店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,116.699876,35.457155,山东省济宁市高新区黄屯街道通达驾校对面汽车城2号,18953785671,1,BYDESD075J,济宁汇志汽车贸易有限公司,山东,370000,济宁,370800
18386,比亚迪汽车海洋网（兖州酒仙桥北路交运聚仁城市展厅）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,116.838777,35.556587,山东省济宁市兖州区酒仙桥北路63号,16678932777,1,BYDESD007CZ,济宁交运聚仁汽车销售有限公司,山东,370000,济宁,370800
16566,比亚迪汽车海洋网（济宁邹城润迪4S店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,116.9755000,35.4406000,山东省邹城市国宏大道6369号鲁南汽车城内,0537-5516066,1,BYDESD022J,邹城润迪新能源汽车销售服务有限公司,山东,370000,济宁,370800
16380,比亚迪汽车王朝网（邹城润泰4S店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,116.9814110,35.4451860,山东省济宁市邹城市国宏大道6369号,0537-5518088,1,BYDSD172J,邹城润泰汽车销售服务有限公司,山东,370000,济宁,370800
16110,比亚迪汽车王朝网（润智海关汽车城城市展厅）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,117.0500000,35.6000000,山东省济宁市曲阜市东开发区327国道路北曲阜圣华汽车广场院内上汽大众4S店西邻,0537-5517088,1,BYDSD012CZ,曲阜润智汽车销售服务有限公司,山东,370000,济宁,370800
16059,比亚迪汽车王朝网（中岳立志汽车城城市展厅）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,116.510000,35.940000,山东省泰安市东平县东平街道龙山大街2号（立志汽车城院内）,0538-2347888,1,BYDSD011CZ,山东中岳汽车销售服务有限公司,山东,370000,泰安,370900
17362,比亚迪汽车海洋网（泰安乾恒4S店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,117.0313610,36.1540850,山东省泰安市岱岳区天平街道泰山国际汽车城泮河大街与泰东路交叉处路东五十米,0538-8962999,1,BYDESD027J,泰安乾恒汽车销售服务有限公司,山东,370000,泰安,370900
16377,比亚迪汽车王朝网（泰安震德4S店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,117.0354550,36.1527430,山东省泰安市岱岳区青春创业开发区（国际汽车城）,0538-8577776,1,BYDSD159J,山东震德汽车销售有限公司,山东,370000,泰安,370900
18042,比亚迪汽车海洋网（泰安乾元新景4S店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,117.090000,36.090000,泰安高新区6号路长城路华君汽车城院内,0538-6572888,1,BYDESD067J,泰安乾元新景汽车销售有限公司,山东,370000,泰安,370900
15494,比亚迪汽车王朝网（兴德岱岳爱琴海商超店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,117.070134,36.163852,山东省泰安市岱岳区天平湖路与梅山西路交汇处爱琴海购物公园1层F1049号,,1,BYDSD013SC,山东兴德汽车销售有限公司,山东,370000,泰安,370900
17801,比亚迪汽车王朝网（泰安德益4S店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,117.115897,36.139973,山东省泰安市岱岳区北集坡街道办事处龙潭南路交运汽车园内,0538-8577776,1,BYDSD221J,泰安德益汽车销售有限公司,山东,370000,泰安,370900
15972,比亚迪汽车海洋网（泰安万达乾玖商超店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,117.087860,36.181292,山东省泰安市泰山区泰山大街566号泰安万达广场1号门内集-1F-03-B-C,0538-8956999,1,BYDESD007SC,泰安乾玖汽车销售服务有限公司,山东,370000,泰安,370900
18558,比亚迪汽车海洋网（泰山乾元新景4S店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,117.206010,36.213383,山东省泰安市泰山区省庄镇博阳路与科技大街南100米,0538-2060666,1,BYDESD076J,泰安乾元新景汽车销售有限公司泰山分公司,山东,370000,泰安,370900
17946,比亚迪汽车王朝网（泰安顺诚吉星4S店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,117.207060,36.213192,山东省泰安市泰山区泰山工业园博阳路北段56号,0538-8021888,1,BYDSD243J,泰安顺诚吉星新能源汽车销售有限公司,山东,370000,泰安,370900
18377,比亚迪汽车王朝网（新汶鹏国际汽车城城市展厅）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,117.724871,35.887886,山东省泰安市新泰开发区大河庄村新兴路南段路西,0538-7338899,1,BYDSD018CZ,山东新汶鹏汽车销售服务有限公司,山东,370000,泰安,370900
18671,比亚迪汽车海洋网（威海喜轩迪4S店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,122.147470,37.331330,山东省威海临港经济技术开发区草庙子镇丽水路-1-7号,0631-5367755,1,BYDESD085J,威海建达喜轩迪汽车销售服务有限公司,山东,370000,威海,371000
17360,比亚迪汽车海洋网（金蚂蚁汽车广场鑫宇城市展厅）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,122.1357490,37.3681440,山东省威海市环翠区温泉西路119号17号店,0631-5912333,1,BYDESD026J,威海鑫宇汽车销售有限公司,山东,370000,威海,371000
17954,比亚迪汽车王朝网（威海启阳4S店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,122.137550,37.369250,山东省威海市环翠区温泉镇冶口村温泉西路119号-27号,0631-3624999,1,BYDSD249J,威海启阳汽车销售服务有限公司,山东,370000,威海,371000
16367,比亚迪汽车王朝网（威海正安4S店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,122.161320,37.391457,山东省威海市环翠区青岛南路凯美瑞旁,0631-5984777/0631-5918777,1,BYDSD054J,威海市正安汽车销售有限公司,山东,370000,威海,371000
15775,比亚迪汽车海洋网（威海辰伟4S店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,122.1597060,37.4003900,威海市青岛南路215号展厅,0631-5966656,1,BYDESD047J,威海辰伟汽车销售服务有限公司,山东,370000,威海,371000
17939,比亚迪汽车王朝网（森亚环翠威高购物中心商超店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,122.1297780,37.5108540,山东省威海市环翠区威高购物中心B馆嘉禾天地一层L-B114室,0631-5183766,1,BYDSD023SC,威海森亚汽车销售有限公司,山东,370000,威海,371000
15966,比亚迪汽车王朝网（兴飞鑫通汽车城城市展厅）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,122.4040560,37.1128490,威海市荣成市凭海西路(鑫通汽车城179号-11),15698216956,1,BYDSD009CZ,荣成兴飞汽车销售有限公司,山东,370000,威海,371000
18215,比亚迪汽车王朝网（莒县国达4S店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,118.819214,35.617012,山东省日照市莒县山东路东侧,0633-6226226,1,BYDSD248J,莒县国达汽车销售服务有限公司,山东,370000,日照,371100
16455,比亚迪汽车王朝网（日照国恒4S店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,119.438910,35.400884,山东省日照市东港区和阳路东远通大发院内,0633-3888887,1,BYDSD193J,山东国恒汽车贸易有限公司,山东,370000,日照,371100
15978,比亚迪汽车海洋网（日照国发4S店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,119.4422670,35.4040350,日照市南昌路东八方汽车城沿街,0633-3888883,1,BYDESD056J,日照国发汽车销售服务有限公司,山东,370000,日照,371100
18536,比亚迪汽车海洋网（日照金惠富泰4S店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,119.504310,35.422460,山东省日照市东港区海曲东路41号,0633-8261111,1,BYDESD081J,日照金惠富泰汽车销售服务有限公司,山东,370000,日照,371100
15451,比亚迪汽车王朝网（国旺东港万达商超店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,119.550628,35.432403,山东省日照市东港区秦楼街道山东路青岛路交叉口万达广场1F-1027A号,,1,BYDSD006SC,日照国旺汽车销售服务有限公司,山东,370000,日照,371100
18686,比亚迪汽车王朝网（乾元新景远通汽车城城市展厅）,,117.623617,35.478876,山东省临沂市平邑县黄金路与文化路交汇处西南角,0539-7185567,1,BYDSD025CZ,平邑比亚迪乾元新景汽车销售有限公司,山东,370000,临沂,371300
17723,,,118.0416930,34.8383940,山东省临沂市兰陵县卞庄街道代村商城北沿街42号,,1,BYDESD013J-ZYD-03,兰陵县骏腾汽贸有限公司,山东,370000,临沂,371300
18011,比亚迪汽车王朝网（迪帅兰陵万达商超店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,118.0887150,34.8538400,山东省临沂市兰陵县兰陵路与崇文路交汇处西18米路南兰陵万达广场1层1F一次主3铺位,,1,BYDSD027SC,临沂迪帅汽车销售服务有限公司,山东,370000,临沂,371300
18674,比亚迪汽车王朝网（迪创南环路城市展厅）,汉EV冠军版/汉EV 创世版/汉EV 千山翠限量版/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-i冠军版/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,117.938191,35.264148,山东省临沂市莒南县西外环与南外环交汇200米路南,0539-7752711,1,BYDSD027CZ,临沂迪创汽车销售服务有限公司,山东,370000,临沂,371300
18243,比亚迪汽车王朝网（迪耀正通汽车广场城市展厅),汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,118.043382,35.244378,山东省临沂市费县探沂镇幸福村327国道与富马公路交汇处东700米路南正通广场,0539-7172717,1,BYDSD020CZ,临沂迪耀汽车销售服务有限公司,山东,370000,临沂,371300
16562,比亚迪汽车海洋网（临沂盛世鑫鼎4S店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,118.2725620,35.0129160,临沂市高新区湖西路103号14号楼101,0539-7952988,1,BYDESD013J,临沂盛世鑫鼎汽车销售服务有限公司,山东,370000,临沂,371300
16384,比亚迪汽车王朝网（临沂瑞鼎4S店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,118.29,35.02,山东省临沂市罗庄区湖东路与沂河路交汇处西南角,0539-5637369,1,BYDSD160J,临沂瑞鼎汽车销售服务有限公司,山东,370000,临沂,371300
