姓名,评论内容
快手用户1672667578150,[赞][赞][赞]
俊涛,太感人了，人都做不到这样子，看哭了我😭
记得说-  晚安,😭😭😭
记得说-  晚安,[赞][赞][赞]
心心相印76803,好感动啊[落泪]
烟火人间497,我只希望这是个段子，不要是真的
💋小娘子💋꧂,真心疼
大庆市除甲醛，甲醛治理,看哭了
🏃️千姿艳🏃️🏃️,拍一段最佳作品！让人感动！聪明可爱懂事毛孩！[赞][赞][赞][火][火][火]
忘却曾经,😭😭😭😭😭
❤香一生平安❤7911,狗狗比人都懂事，我都感动的哭了[赞][赞][赞][赞][赞][赞][爱心]
峰回路转,我哭了😭
君,流泪了😭
摆烂的美羊羊,我哭了[撇嘴][赞]
áℳℜⅈིkⅈིℳ,[蛋糕][蛋糕][蛋糕][蛋糕][网红][网红][网红]
简单🌷唯美,我感动哭了[大哭]
朵儿 🌸649,感动的哭了
🌙月亮哥（豪横）,1
北山桂花455（爱唱歌）,[爱心][爱心]😭
快乐每一天03395,羡慕不来的路虎！一直支持你！你是我看过最感动的一只真实的狗狗！[爱心][爱心]
💅杨阳 💘💘💘,不要送我吧[捂脸]
流浪汉2813,有这么懂事的狗狗住那里我都愿意[赞][赞][赞][赞]
相濡以沫34136,太感人了[笑哭][笑哭][笑哭]
平静的心7656,尽然看哭了[赞][赞][赞][赞][赞]
爱作弟🔥,金毛你牛逼
春暧花开51462,[赞][赞][赞]
黄花512,不知为什么，每次看路虎心里都好难受[赞][赞][赞][赞]
小豆丁儿😊,不行我泪奔了
夏花✔依旧💋,真的有这么懂事的狗狗吗支持~
$阿卡玛卡,@TA 宝宝，我都看哭了[落泪][落泪]
二姐00461,我想哭了，太感动人了
霞光璀璨🌹🌹🌹🌹,[落泪][落泪]
🌸611🧚🏻♀️,天啊，路虎太可爱了……
爱跳舞💃宽,睡了一觉打开快手，大半夜的生让这只金毛狗给感动哭了，好喜欢这只狗狗[赞][赞][赞]
じ倾心,[大哭][大哭][大哭][大哭]
花开富贵🍀🌷🌲WMIalD2B,[赞]太感人了[赞][赞][赞][赞][爱心][爱心][爱心]
溯源优鲜,看哭了，感人 哭的我稀里哗啦的 懂事的毛孩子[赞]
🌟大双丫💫🌟,哎呀哭的我稀里哗啦😭
热血青年🐒💑☺,[666][666][666][666][666][666][666][666]
倪  的  文🫧,感动了，太懂事了，狗的寿命就是十几年，但原狗到晚年的时侯美女要好好善待它，要不离不弃。
大大咧咧丹,[可怜][可怜][可怜][可怜][可怜]
春野樱里.,为什么他爸爸把孩子接走了，他妈妈把奶奶接走了，就把路虎丢在家里😭😭😭😭😭😭😭😭
东北哥🇨🇳,路虎太懂事了😭😭😭😭😭
小王不是弹簧人🏀,@＠-小秀 这狗狗好懂事啊啊啊啊啊
福哥，爱音乐🎤525男,[玫瑰][玫瑰][玫瑰][玫瑰]
刘小倩2017,狗狗是人类最忠诚的朋友[赞]
你好啊8344,谁家的狗，太棒了。
王博78790,我都看哭了
雨鑫鸭!s,看一遍哭一遍狗狗好可怜
寒山远黛023,狗🐶是最忠实的动物[赞][赞]
幸福一家38825,[捂脸][捂脸][捂脸][捂脸][赞][赞][赞][赞]
阳光＆侽孩,還是比較喜歡轮胎
kathy,路虎啥时候能拍电视剧啊，期待[赞]
໑ຼₒ🍬🍭,奶奶[爱心]我想你。
好运连连9052,看的掉眼泪了
知心姐姐 a,[赞][赞][赞][赞][赞][666]
想你了💞💞💞,[爱心][爱心][爱心][爱心]
💕时光与你都很甜🍥,看哭了[赞][赞][赞]
因缘而聚:彦军,路虎那么聪明为什么不能养
无强＠,那女的衣服我也有
不想穿外套₀ₙ,@菜花菜☄
努力之人,这狗有感情
User_1598181551147,这个路虎，太聪明了，比有的人还孝顺[赞][赞][赞][赞][赞][赞]，看到他流泪，我的心好痛[大哭][大哭]
吃块鱼豆腐✧,金毛可是听得懂人话的，所以注定了它是最容易受伤的。
吃瓜群众4780,金毛带去城里没有事儿。藏獒的话。
裴红697,艾玛我去受不了[大哭][大哭][大哭][大哭]
裴红697,[大哭][大哭][大哭]
℡挽清,又看哭了  特别难受
海鸥517515,看得流泪
（-^〇^-） 美满幸福,咋这狗这么懂事啊
人生，经历271柴迷,[大哭][大哭][大哭][大哭][祈祷][祈祷]
慧质兰新666,[赞][赞][赞]
（萍水相逢丿,太感人我都感动哭了，请大家善对狗[赞][赞][赞]
浩辰,狗聪明是真实的
🌟夏夜子星🌟,[大哭][大哭]
你猜我是谁320,太感人了[赞][赞][赞]
石榴花开（爱家）,看的我哭了
wn我是娜姐,看着看着眼泪就下来了，感动，暖心[火][火]
小可爱💋45425,好感动[笑哭][笑哭]
⋆☽︎︎·̩͙浅笑💫,这样的狗我不敢养，我害怕他嫌弃我傻。[捂脸]
有缘再相遇,说不出来的滋味！感动[大哭][大哭][大哭][大哭][大哭][大哭]
呃呃！✍🏼,我哭了
鲁M 高栏小孟,这段子真感人
梅花仙芝,狗狗流下眼泪的那一刻，我也不由自主的涌出了泪水，
心语,看哭了[笑哭][笑哭]
快乐旋律🎈699,好喜欢这狗狗，好好善待它
屈超,虽然是拍段子，但这狗真的是太聪明了。
雅8888雅888888,太心疼狗🐶
木夷🎉💕,我爱你金毛毛，你太懂事了[抱抱][抱抱][抱抱][抱抱][抱抱]
豆豆。,😞
东北霞姐爱做菜,满脸泪花看完这段子
无名少女,😭😭
可爱的小姑娘。,太感人了。[大哭][大哭]
๓ 梦带我旅行 ๓,[大哭][大哭][大哭]
YIXUE850,太感人了，看的我哭的稀里哗啦的，这狗狗太懂人性了[赞][赞][赞][爱心][爱心][爱心]
（一枝独秀梅）,这样的狗狗，我是不会丢下的
w13632,[捂脸][捂脸]
发光的乔心,狗狗太爱了
命511124往,善待路虎
小雾神🍁,[赞][赞][赞]
kimi-小星星·  ＠,小狗狗真可怜啊。
赢1596,路虎给我呗
霞41706,养狗三天.记三年，养人三年.记三天。感人๐·°(৹˃̵﹏˂̵৹)°·๐
大牛9996,我也想我的狗狗啦，虽然它很淘气
大牛9996,我丫丫看到要哭了啦
大牛9996,走到哪里带到哪里啦
大牛9996,干嘛不给带狗狗
花儿也有苦,大爱无私的路虎[赞][赞][赞][赞][赞][赞][赞][赞]
幸福快车（林子）,看一次哭一次
夏天岛主演,明明我看那些感动了。我都会哭。太让人伤心了。[大哭]明明很开心。看了这个。就很伤心。[酸了]心里特别的心酸。。太让人感动
Sengtawngnu,[cry][cry][cry]
清泠月色寒,你不养就给我养[奸笑]
相爱一生爱唱歌,哭了[大哭][大哭][大哭][大哭]
随🦁购☜张小刁,这个狗真的会哭，看了心疼
＠菡梦若仙,看了，好感动[大哭]被一个狗狗给感动了
放飞自我74569,这狗狗太懂事了！太感人了[大哭][大哭][大哭]
💋,我也好想有个路虎
梦幻之旅2082,我也想养一只金毛.我都爱死它了[赞][赞][赞][赞]
居静自芳,又害我掉泪😫😭😭😭
嗯,[捂脸][捂脸][捂脸]
好饭不怕晚 💋1314,[赞][赞][赞]
A. 王梓龙,@星河焦点丶 😭😭😭
A. 王梓龙,真的，我太喜欢这狗狗了，我看哭了，[赞]
城天玩,好感动[大哭]
对生活失望了,这么懂事的狗狗不要给我吧！[笑哭][笑哭]
☞守正待时☜,人啊！…………………
MC饺子君,看哭了我
付珊珊,看哭了
周末心语❤️❤️,[大哭][大哭][大哭][大哭][大哭]
🌍40964,[愉快][愉快][愉快][赞][赞]
🌍40964,[愉快][愉快][愉快][赞][赞]
天空很蓝🌞阳光很暖,看哭了
无名小姐😜😜,[捂脸][捂脸][捂脸][捂脸][捂脸][捂脸]
User_1606820602634,[赞][爱心][爱心][爱心]
平泉丽姐💃❤️,[666][666][666][666][666][666]
执着。1095,看哭了，这狗别人强多了[赞][赞]
☞ღ᭄ꦿ꯭꯭辉♡秀,能不能不要让狗狗哭[快哭了]，这样对身体不好
风轻云淡40907,无论什么理由，我们都不能抛弃通人性的狗狗🐶。
铿锵玫瑰,唉呀！这毛孩子咋比人都强啊
马哥《蒙》吃五味品人生,我是个爷们，不过真的看哭😭了[捂脸][捂脸]
北斗星,至善至勇，值得珍惜，看得我眼睛湿润了。[赞][爱心][祈祷]
（雪梅）666,[666][666][666][666][666][赞]
A＠久伴潘胖胖,所以动物都有感情，唯独这蚊子没有感情[流鼻血][网红猫]
ᥬ [哎呀] ᩤ,[大哭]
單字一個⁶,我的情感变化[龇牙][呆住][惊讶][撇嘴]😥[大哭][裂开]
宁宁纹绣（上门）,有看哭的吗？[大哭][大哭][大哭][大哭][大哭][大哭]
知足常乐60391,这音乐配的绝了
一生只爱你,那为什么还有把狗狗卖掉的呢
一生只爱你,好[赞][赞][赞]
小太阳,看哭了
前程似锦，小美哥,这狗啊，比孩子都懂事啊
静水幽莲893,[祈祷][祈祷][祈祷]
一个人,太感人，我都看哭😭
恩琪,把我看哭了
跃跃跃跃跃跃跃跃跃总,我哭了
第五人格:琪琪,好感人啊[落泪][落泪][落泪][落泪][落泪]
无奈，牵手一起走🌹🌹,[大哭][大哭][大哭]
❤✨晓雪✨❤,比某些人强太多了，看着狗狗好心疼它[大哭]……
心纯静☔,我真的哭了
俊菁,太感人了！！！！
往后余生,[大哭][大哭][大哭]太感人了
桑稚.,我想哭
妹妹打的洞,狗狗太可呃 了
高傲的气质花∠※,[赞][赞][赞][赞]
高傲的气质花∠※,[大哭][大哭][大哭][大哭]
背叛…吗…💔️无所谓了,哭了[大哭][大哭][大哭][大哭]太感人了，我敬佩你[玫瑰][玫瑰][爱心][爱心]。
“”＠无期＠“”,好感人[赞]
刘友香854,每个视频看一遍，哭一遍
刘友香854,我关注你了
余生是你39448杂粮粉,[大哭][大哭][大哭][大哭][大哭][大哭]
安康29060,喜欢宠物宝贝好好带他吧
华20078,[捂脸][捂脸][捂脸][赞][赞][爱心]太態人了，我都哭了。
天空Vivian💋,看得泪水止不住的流，太感动了，这样的狗狗谁拥有了才是主人的福气[爱心]
ꦻ꯭ᩚ如梦⃟💘⃟初醒乛,现在才懂了，养我以前的女朋友，还不如养这样一只狗狗，因为它最起码知道你对它的好。
幸福在那na,我也哭了
＠颖悟绝伦☘,看哭了，动物和人是一样的
六点半烤吧二店,感动哭了[赞][赞]
龙娜宇涵,为什么看了流泪呢  是我年龄大了吗。才30怎么那么多感慨
☪︎⋆💞金金呀,[赞][赞][赞][赞]
玖月林,[大哭][大哭][大哭][大哭][大哭]
宝藏女孩＠鞠婧祎✨上学中,狗狗这小小懂事这个女人好坏。[龇牙]
Devil .,这路虎上辈子绝对是神仙
💯阿生❗,好感动[火]
莹晖晖,太感人了
﹉just memo🍀,我居然看哭了[捂脸]
会飞的鱼69524,送给我养吧，跟我家的土狗做个伴
往事随风过,我也想要一个这么听话的🐶
皖美之人,说实话，不如路虎的有没有？我承认自己不如它。不说了，先流会泪水。。。
🐼不要再ai我了🌊,[比心][爱心][666][落泪]
123331426,[赞][赞][赞]
听风者☞,为什么我看了我会哭呀 [爱心]
ღ᭄ꦿ蜜糖儿ღ᭄ꦿ,看哭了
时光i742,[赞][赞][赞][赞][赞][赞]
心里只有你779,看哭了😭
☀️依 依🌙,这么好的狗狗怎能忍心丢下[大哭]不要送给我我来养[大哭]
诚爱永恒（诚挚）,很感人的！动物也是有感情的！有情有义是万物处世的根本[赞][赞][赞][赞][赞][赞][赞][赞]
诚爱永恒（诚挚）,[666][666][666][666][666][666][666][666]好样的
二秃着,有多少女人想嫁给路虎[白眼]
依凡哥哥不差事,不只是比孩子都是，比现在很多人都懂事，太多太多的人都不如路虎狗狗！
丽儿4874,送到我家里来吧，我保证能好好带她。
cp~平平安安🌼,[赞][赞][赞][赞]
☀草☀原☀青青,好懂事的狗狗啊，看哭了好感动啊[大哭][大哭]
🌺🌺益彤🌺🌺,我哭了[大哭][大哭]
一生爱你8cBQkgTV,你是最好的
一生爱你8cBQkgTV,加油！路虎
辣妈时装😊👩👌,[捂脸][捂脸][捂脸][赞][赞][赞][赞]
王小帅,我看哭了[大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭]
暴春雨397,路虎实在太棒了好样子的[赞][赞][赞][赞][赞][赞]
冷风在工地,不会叫亲戚养吗
欣封红包🧧&,[爱心][爱心][爱心][爱心]
续碗呆汤圆,为什么？为什么一定要分开呢？为什么一定要去城里？一定要分开呀，它不可爱吗？他不懂事吗？他甚至比人都懂事，你能不理解吗？[火][落泪][落泪][落泪]
柠檬很酸,把我看哭了 我想最后说一句话 好人一生平安啊 我会一直关注你们的 [愉快]
看破红尘,怎么才能养出这样的狗
顶级罗威纳（夏四,哥哥真忙，太嗨了，表演太成功了，这个段子太漂亮，好棒，我为你点赞。
绿色家园靠芽苗,看哭了
李氏穴位推拿松原,真懂事，比好多人都强[赞]
五福临门，六六大顺🙏,看的我也哭了
高瞻看世界,太感人了！
🐬 🐬 🐬绯色玻璃,这给我哭的，太感人了
勇敢的心5485,[捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸]
勇敢的心5485,现在的儿女不一定有路虎懂事
翩若惊鸿6598,居然哭了
快乐家族5688,太感动了。
可爱包,[赞][玫瑰]我好爱你呀，路虎
A💋传奇,泪流满面
锲而不舍～7,露普最厉害
*忆江南-,我为路虎流下至少一斤泪
＠喜欢你没道理🍒,太感人了[赞]
福仙阁～公主1,这狗狗太聪明了，走那都得带着
鱼紋乐,😭😭😭😭😱
w m沉默是金,把我看哭[赞][赞][赞][赞]
笨老丫,太感人了，我都看哭了。狗比人懂事，听话。
冬梅姐,太感人了，看哭了
璐妹妹✧,好感人，看哭了
满庭梅（13889822461）,金毛太懂了，这段视频真感人。
耿二成、,[赞][赞][赞][666]
艳若桃李冷如霜,点赞[赞][赞][赞][爱心][爱心][爱心][爱心]
𝙆𝙞𝙩𝙩𝙮好困,哭了
星星躲进月亮取暖,太感动了我看完后一直在哭[落泪][落泪][落泪][落泪][落泪][落泪][落泪][落泪]
陆玉清125,所以呀，我想养狗，但我爸妈说它会咬会狂犬病。
苹果倩倩482,😭😭😭😭😭😭😭😭😭😭😭
我是崔晔,我哭的稀里哗啦[笑哭][笑哭][笑哭]
祎生所爱💕,每看一个作品，眼泪都流下来了[捂脸]
得失有天知682,😭😭
-回憶再透明也會褪色,😭😭😭
席利兵,我喜欢这只金毛～路虎。[666][666][666][大哭][大哭][大哭][爱心][爱心][爱心]
一米阳光73059,看哭了，太感人了
志秋604,竟然看哭了[捂脸][捂脸][捂脸][捂脸]
游戏战队,[赞]
™无唁 獨訴離 殇,[捂脸]感动哭了
阿尔法小妹,[捂脸]
幼稚,我看到最后的时候我都看哭了[大哭][大哭][快哭了]
奶油布丁,[赞]
剑追风85781,我不知道说什么 给你[赞]咯虎
剑追风85781,[赞]
爱ᵗᵃ🌊,路虎好可怜
陇南韩旭,太感人了[赞]
老船长21039,[大哭]
蝶舞天涯☔️,眼泪止不住流下来，太感人了😭😭
南排烧烤城王雪烧烤186,亲死了
王者荣耀（全能王）,我的狗狗因为喜欢叫被送回乡下而我再也见不到他了
杨生宇_,@难遇ˢ 看哭了[落泪][落泪]
新疆m总👦,[赞][赞][赞][赞][赞]
爱跳舞的叶子姐,[赞][赞][赞][赞][赞]
箱子里的小白兔🌷🌷,[赞][爱心][玫瑰]这狗狗可真棒棒哒[捂脸]
厚德载物刘畅,好心疼路虎！看哭了😭
A_温馨❤,[赞][赞][赞][赞]
幸运儿123✨✨💍💍,[赞][赞][赞][赞][赞][赞]
笙夏,我哭了，眼泪掉在手机角上
善良就是傻753,哭(´;︵;`)
🤗🤗,路虎养了几年了
东北纯爷们（🐮）,我相信世上一定会有真情爱，一个动物都如此[赞][666][666][666][火]
🤗🤗,我哭了[大哭][大哭][大哭]
金牌月嫂丽姐🚙💨,这狗的演技太好了[赞][赞][赞][赞][赞]
单身¹⁰⁰...年,[赞]
扬楊得亿,我都哭了[爱心][赞][666]
亮仔哥🧞♂️,[火][火][火][火][火]
发财猫☀,这个视频说明了人类的残忍
❀ൢ唐韵一袖💋康子❀ൢ,[666][666][666][666][666][666][666][666]
^_^^_^^_冬梅,好感人
妙善988,太感动了[落泪][落泪][落泪][爱心][爱心][爱心]
烛光里的祈祷🙏,[笑哭][笑哭][笑哭][笑哭]
璐瑶,眼泪给我看掉下来了[捂脸][捂脸][捂脸]
莫非🌴！，,感动落泪！更加疼爱我家豆豆了
雪儿60976,心疼路虎
：余生＠,看哭了
如果你爱我就别负我，别伤,这狗怎么听话你们为              什么？不带他去
活泼可爱的女孩,[赞][赞][赞][赞][赞][666][666][666]
贾爷爷650,视频拍的很感人，但是结局很残忍！真心希望母女能够善待乖巧懂事的狗狗！[祈祷][祈祷][祈祷][666][666][666][666][火][火][笑哭]
罗玉枫🌿,太感人了。[赞]哭了。
我庆庆儿子,狗狗可怜
苏文林415,[落泪][落泪][扎心]
守望幸福yjg,看哭了[大哭]
迎春花🌹,我看哭了，大感人了
💘《如💞初》,[落泪]
永爱小鞠,太太感人了
朦哈哈153846,圆的小狗。[捂脸][捂脸][捂脸]
蓝莓,奶奶去城里了，路虎怎么办呢[大哭]
家和万事兴10216,这狗狗太感人了，看了我心里好难受。[赞]
🌺 🌺 开心甜甜圈🌿 🌿,太感人了，人都做不到这样子！！！
欢乐02547,我看哭了
中年不落伍,无论如何主人应该把狗带着
一只绵羊J,我又哭了
一只绵羊J,路虎太感动我了
qwww,[赞][赞][爱心][爱心][爱心]
User_1595485454212,？
雪婷,我也是看哭了[大哭][大哭]
彤💔,双击。[666][666][666][愉快][愉快][愉快][赞][玫瑰][火]
爱之初音,看的心酸
小h睡不着,看到了路虎这个样子，我深深的吸了口气，点了根华子，转眼看向我家憨憨，反手就是一拖鞋 [哼]
爰玩泥的小许,看哭了，多么懂事的狗狗[大哭]
辉28610,这是排段子，如果是真的谁也舍不得[666][666][666][666]
辉28610,太感人了，我都看哭了[抱抱][抱抱][抱抱][抱抱]
akag-007,[爱心][爱心][爱心][赞]
晚霞。🎷9268🎸k,这么的狗能舍得吗，人不一定向他那对你好。[赞][赞][赞][赞][玫瑰][玫瑰][玫瑰]
专业装修，水电，网络工程,[火][火][火]
阿力 12,谁说动物也没有爱。 这就是爱 [666][666][666]
明天还爱我吗..,@白马王爷- 以后一起养
🌚笨_⚡猪💦,太感人了，我哭了。 我是小朋友。 我玩我妈的手机
"Mr,太太",看哭了，狗狗好样的[爱心][爱心][爱心][爱心][爱心]
瑞瑞 5452830,感人
眉目传情970,看的让人心酸😭
如果还可以66,好懂事的狗狗，最忠诚的朋友，看得我眼泪直流[大哭][大哭]
潇湘＠Hai,看了就会哭，哭了还想看[大哭]
X🎀Q呀✨,路虎的其它作品我都没哭😭，可是这个真的很难过啊！[落泪][擦鼻涕]
梦梦梦梦梦梦梦梦梦💚,@宇航员;
快手用户1645824556177,好感人，看哭了
曦辞沈鹤北,好感动[大哭][大哭][大哭]
刘永进185,[赞][赞][赞][赞][赞][赞]真好
李沅淽,太感动了[比心][比心][比心][比心]
梦奇最强。,是啊
有你我就心开幸福,心好难受都看哭了
圆$秀儿,哭得稀里哗啦[爱心][爱心]
圆$秀儿,好心酸[抱抱]
良辰美景817,可能看哭了好多人
乔姐067,[666][666][666]
冰河世纪猛犸雕刻［三哥］,如果这狗真的和段子一样，比哪些叫我家人，说我666的网红有人味[笑哭]
🌅自以为☀8055,我哭了[捂脸]
真爱永恒41085,我的眼睛里全是泪水，因为有的人还不如狗，乖路虎[赞][赞][赞][赞]
封心鹤,😂😂
快手用户1643109660652,太懂事的路虎[赞][赞][赞]
爱的宠溺者4457,为什么就那样丢下它？为什么
阿姨和她的爱猫,看哭了[赞][赞]
孬儿 🚬,宝宝亲的[爱心]
Letip 杰 N,[爱心][爱心][捂脸]
有888个人,😭😭😭心酸
菜子哥说电影,要是天使能把路虎变成人，该多好太懂事了[大哭]
君心已落,直接泪奔[赞]
底线红娘（记录生活）,不好意思，我血压高，还多愁善感，看不了你的段子了[大哭][大哭][大哭]
五月吖 .🌸,我都哭了😭好感动
社会小皮皮🐻🐻🐻,[大哭][大哭][大哭][大哭]不看了看不下去了
谭先生,看哭了[赞][赞]
没人要的大（大白梨）💋,泪奔
没人要的大（大白梨）💋,感动
农村人爱吓唱歌🎤,我看完这个视屏尽然放生大哭了，想想真心的对一个好到头来还不如一条狗狗。
赵秀雯（文）,看哭了[大哭]，想想有的人都不如狗重感情[大哭]
底线红娘（记录生活）,[大哭][大哭][大哭][大哭]
陈好556,看得我眼泪汪汪
幸福每一天66036,[赞][赞][赞][赞]
牵手去旅行716,真心不喜欢这样的段子 太揪心
🎀ღ悆溫ღ🎀,我居然把自己看哭了[大哭][大哭][大哭]
只动心💑不动情,我真的哭了[大哭][大哭]
一lu阳光！🌄,这个视频看哭了，好感动这条狗这么懂事
南方僳人,太感人了，人都做不到这样子！！！[大哭][大哭][大哭]
花香🎤爱唱歌🎤,狗狗让我哭的眼泪哗哗的
霸道04681,狗宝宝比人都懂事，路虎比人善良[赞][赞][赞][赞]
＠盼望🪐,好感动[大哭][大哭][大哭][大哭][大哭][大哭]
要阳光671,太伤心了，不由得就在流泪，太感人了。主人，这么好的狗🐶不要拋弃，太难过了，。
心语30919,路虎太聪明了，[赞][赞]我[赞][赞][赞][赞]
从新开始萌😛,[摸头][摸头][摸头]
玲儿0107,太感动了！你是我看到最贴心的宝贝儿！
航海王热血航红狗,我看哭了
枪响1314,[赞][赞][赞][赞][赞][赞]
小慧,我被路虎感动了
王子＠你1314,对，不去
可愛嘟嘟嘟🐟,我被你感到哭了
＠看淡世间事＠,太感人
简单7562117,[赞][赞][赞]
🌹Miss  国🌹,最不愿看到狗狗伤心的样子
日出东方  修行团,路虎你太懂事了，看得我心都碎了[爱心]😭😭😭
平安一生28523,来宝我养
王璐,[愉快][火][666][玫瑰][爱心][赞]
友友好生活,看哭了
是 遗 憾 太 多😪,把我都看哭了，这狗狗真好。
:.yu:.,@壹次心是懿  @sale☪️  @In Situ•  @惠慧蕙惠 哭死我了
.星期八,路虎加油[玫瑰][玫瑰][玫瑰][赞][赞][赞]
😍️半包烟👯️,[赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰]
⁵明天就熬夜,加油[捂脸][捂脸]
永远有多远15990,哭了[捂脸][捂脸][捂脸]
生活美好,好感动看得我眼泪汪汪啊[赞][赞][赞][赞][赞]
胖姐美服搭配,[赞][赞][赞]
赤脚农夫608,我最喜欢狗   把我的眼泪给骗出来了[捂脸]
，，，10073,好久好久没有流泪了，好喜欢路虎啊[赞][玫瑰][玫瑰][玫瑰]
张宇静324,[龇牙]
¥木道人¥,这呀拍的
溢香油坊13199072179,哭的稀里哗啦的
兰兰26660,我也哭的泪流满面
吃鱼的瑜·,@今天想米粉了嘛
..＠欣,@TA 看哭了
平凡99978,好感动[大哭][赞]
冰心我从此要忘掉所有让我,好感动啊[赞][赞][赞][大哭][大哭][大哭][大哭][大哭]
，谢谢啦，,我不能看了，心不好受
只若初见9454,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
为情cw,我看哭了
快樂老家899,这个狗太通人性了！看着看着流泪了！[爱心]
鞠沐萱,好感动
连风都笑我了（515）,[赞][赞][赞][玫瑰][玫瑰][玫瑰]
健康是福94052,泪水不自觉地流出来了！
诚信全能综合修理,😭️😭️😭️😭️
着调不是我的范,路虎来我这咱俩相依为命[笑哭]我吃干的你跟我吃干的我喝稀的你也陪伴着我[奸笑]虽然我条件不如她家可是我不会对你不好的[愉快]
99级黑粉,不要给我[奸笑]
希望83484,你是不要他了吗[大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭]
Ym伊梦1126,看了好多评论说感人流泪，我还告诉我自己一定别哭，但是最后还是没控制住自己！希望人类善待动物
立霞纹绣美发💅,[祈祷][祈祷][祈祷][祈祷][祈祷]
り小团团,太感人了[大哭][大哭][大哭]
小虎爱唱歌🎤🎵🎵,[祈祷][祈祷][祈祷][祈祷]
💦静静💧听雨💦,爱了狗狗
骄阳 k,我只想知道这狗是怎么训练的，都成精了
依芝、,我的狗狗它已经去世了  我想我的狗狗了[大哭] 它以前也很懂事
走向成功之路926,太感人了[赞][赞][赞]
奋斗终生5019,爱了
空画~,@如宝﹡
空画~,@跳进海底躲暴雨
明天会更好68021,[赞][赞]
好运莱乐,把狗拍的这么可怜干嘛
あ龖,看一次想哭一次[大哭][大哭]
User_1555229930555,哎，真的心凉
木「子」80后,我哭了，狗狗太懂事，比人都强
米奇妙妙屋◑,@yyoke~
我人 爱唱歌,我靠  我真的看哭了  狗狗怎么这么懂事
゛ℒℴѵℯ晗༊,会流泪的狗狗，成精了[爱你]
陈新 明蕴,我也哭了，爱它😭
滑落的 燃起,[祈祷][祈祷][祈祷][祈祷][祈祷][祈祷]
红姐72996,我看了哭了[大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭]
龙玲儿特效,我哭了[捂脸][捂脸][捂脸][捂脸][捂脸][捂脸]
花仙83九吉公红糖,看哭了路虎好样的善待它们……
丽K1310309904,看得我一直哭[大哭][大哭]
开心灵蕊梦梦,看哭了的排队啦，太爱这狗狗啦！比孩子还懂事呢！[赞]
世外桃源7341,我哭了[大哭]
溪湲0,泪奔
阿承—,@奶思兔米柚_
雨后阳光君浩小姨,给路虎点赞[赞][赞][赞][赞][赞][赞]
快手用户1665652557524,看的我哭了，第一次被一只狗狗感动哭
好人做到底,[赞][赞][赞][赞]
拔云见日240,太感人了[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
A💋黄蓉,看完哭的稀里哗啦的[笑哭][笑哭][笑哭]
I don't care anymore,但愿狗狗不懂得人类的这些事情，人类太复杂
思羽＠666,天呀，这还是狗狗吗
小十二,我都哭的停不下来了，太感人了。
雯儿king💋,@田先生【宠物顾问】 好感人啊
迷失在12点,@普忒头·
感恩的心💝52598,把我看哭了😭没有忍不住哭，太感人了[赞]狗🐶和人一样有感情[爱心]有时候比人都强👍感动😭
丫头♛,哭了T﹏T
没好记议520,[大哭][大哭][大哭]
鸿运粮油商行,感人！！！
蓝色的港湾🍊☘️,太感动了看一遍哭一遍
云岭农夫666,万物既有灵性[赞]看着狗狗泪目了！
顺其自然gViDW8JV,[赞][赞][赞][赞][赞][赞]
开心果2581娜娜,狗狗哭了，我也跟着哭😭😭😭😭
安开心❤️,咋教的[捂脸]
阿力～218短视频制作,羡慕不来的路虎！一直支持你！你是我看过最感动的一只真实的狗狗！[爱心][爱心]
青竹8914,看得我眼泪都流出来了
快手用户1674827501968,狗狗真好[赞]
梦想起航…精做桃核光珠,太感人了[赞]
【文明🚥行路 】,[666][666][666][666]
建塘-,@╰つ゛  か
赤峰四丫头,[赞][赞][赞][赞][赞]
月光的孤独,[大哭]
醉春风《660》,😭
9 ℃的风.,@0℃的风… 我也想要一个路虎[呆住]
心想事成11402则,[赞][赞][赞][赞][赞][赞]
AI 水木年华,[大哭][大哭]
星草秋林,[666][666][666][爱心][爱心][爱心]
师太别开灯，是老衲,怎么可能有这么神奇的狗[大哭]
静心75557,看哭了，大爱路虎，狗狗是人类最忠实的朋友
＠.1523562825,[赞][玫瑰]
往后余生tzy,我看不了这样的视频，太好了，真的哭了，善良的汪，要比人知道感恩[赞]
新剧🍀🍀推荐,在我的生命里，我最喜欢的就是狗狗
新剧🍀🍀推荐,我都快哭了
蝴蝶飞呀飞139,我也哭了[捂脸]
小糖豆（◍˃̶ᗜ˂̶◍）,路虎是不是要成精[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
怜听雨声 💦,[赞][赞][赞][赞][赞]
上官小贼,@讨厌⁷香菜...🧸 [大哭][大哭]
🏆轻素辽宁区域总代理,感动
宠出来的小皮气😁😁,[赞][赞][赞]
开始从前看,你太可怜了[大哭][大哭][大哭][大哭][大哭][大哭][玫瑰]
