姓名,评论内容
漫步巴黎,鸡蛋有绿皮的，我家鸡也下过绿皮蛋，是真的好看
爸爸仔.,鸡蛋怎么不像
王翠君993,好安逸哟
映9735,这是养了多少啊！蛋都那么多一窝一窝的！不敢相信
烦事沉默是金,假得很，人故意摆的
亮剑2045,自家养的
十里桃花9155,好像熟的丫蛋
萱¹²³,这应该是鸭蛋，什么鸡蛋
认真做事低调做人,.
海洋75724,感觉是道具，放的吧[捂脸]
透明背景,捡鸡蛋的感觉不错，几年前我养了一百只绿壳蛋鸡，每天下午都像捡宝一样[龇牙][龇牙][龇牙]
ʚ◡̈⃝ɞ百无一用是深情,以前我家鸡多的时候也是满山捡鸡蛋，因为我家猫也吃鸡蛋，每天听见鸡叫我俩立马出发[捂脸][捂脸][捂脸]
家有三女[姜家军],太假了，如果是真的早，到冻坏了
君碧 黎,有绿壳鸡蛋。
糖果屋,山鸡蛋
幸福人家,拾鸡蛋的感觉挺好
梅花🌸依然香,有此颜色的鸡蛋
User_1596848280188,感觉就是摆放的。
💜后爱养生💜,[擦鼻涕][擦鼻涕][擦鼻涕][擦鼻涕]
果果爸317,鸭蛋啊
乡野草根394,不是鸡聪明，是你聪明，想出来不容易呀
感谢岁月，🐯,自己放的
✨✨✨亿万星辰不及你,这是提前放好的吧[捂脸]
平平安安8886661,[勤洗手][勤洗手][勤洗手]
铭泽小小号**,鸡蛋是自己放的，因为我连个鸡毛都没看到
知足常乐04914,摆拍
y头7846,收获满满，好开心
雪25671,一看就是你自己放的
开心快乐23633,啥鸡蛋也没有那么贵啊
诺诺368,普通土鸡也有下绿壳蛋地
默契,这是鸭蛋
燕29885,我家有这小鸡下绿皮蛋
＠安然（ •᷄ὤ•᷅）,真多
曾经💝321,这个绿皮鸡蛋好贵的
何建群轩奶奶,是假的，自己换的
快手用户1649681856238,摆拍的吧
桂英8633,人工摆的太假了。
快快乐乐每一天,只看到有鸡下的蛋，怎么一只鸡都没有呀？
快手用户1657000040451,一窝那么多鸡蛋，都没看出鸡卧过的痕迹，骗人可不好
快手用户1659506954665,乌鸡蛋
肖哥1598,野鸡蛋是绿皮的。
因爱得爱,真好
大燕子,你家的鸡挺能下啊！
玉米米017,好像是在演戏
💅超自然💋,我妈家鸡蛋就是绿皮的
快乐人怀,应该是鸭蛋吧
花开富贵34188,[赞][赞][赞][赞][赞]
雨露88844,[666][666]
优雅百合127,这个颜色是鸭蛋吧
无欲无求3777,古惑仔里，山鸡下的蛋[捂脸][捂脸]
3325妮,提前放那的  为了拍视频   那鸡蛋能下到石头上
龙哥04808,不新鲜了[龇牙][龇牙]
七彩祥云65366,什么鸡下这样式的蛋
User_1594446284225,我看是鸭蛋
山野丫头🙊🍎,坏了吧
大海34847,这么捡下去，不是发了吗
吉祥三宝五福临门十,真胡扯
海燕,野鸡蛋是绿皮的，[赞][赞]，鸡下蛋很讲究的，潮湿的地方它不会在上边生蛋
快手用户1635660915710,好假！鸡蛋还会长了堆高[捂脸][捂脸][捂脸]
老头,这是鸭蛋吗？又大又绿[赞][赞][赞][赞][捂脸][捂脸][捂脸][捂脸]
陌染 你的染♡,这个真是鸡蛋，我家的就这样。
姐的痛   谁懂,会不会有捡不到的地方
五宝麻麻❤️❤️❤️,我做梦这样捡过鸡蛋[捂脸]
泡沫般💞 梦幻,人家赶海，你打山
1💜💛💚💙❣️❣,别在那费劲了。放了再捡。太假了。
诚信62188,一看君假的，
过好每一天,热天会不会被蛇吃哦
你…想,你家的鸡下的蛋蓝的，我家的鸭下的蛋是红的，你明明是用鸭蛋摆上去的。
User_1591289766,有，绿壳鸡蛋，但是这个咋看着那么像丫蛋呢？
大美颍州,本来就是野鸡蛋。
张飞不会飞～,演的不行
💝霞💝213,每次刚好捡满一筐鸡蛋就没鸡蛋捡了，好假
蓑笠翁5234,鸡蛋有绿壳的，
淡然于心4432,一看就是专业捡鸡蛋吃[捂脸]
花朵012516,[赞][赞][赞][赞][赞][赞]
&*^_^*,好假
赵敏,[玫瑰][玫瑰][玫瑰][赞][赞][赞]
快手用户1657926321936,:0
孤芳自赏❤心悦,筐拿小了
秋收幸福158,人家就一养鸡的
翠儿开心快乐,@
梅子73943,[玫瑰]
黑黑的马,从颜色看是鸭蛋嘛[出魂儿][出魂儿]
风雨同舟20759,人工摆的太假了…
小懒猫,好假感觉
富贵人生7146,提前人工放的。
雾满天803,故意放的
辉,什么鸡能下绿皮鸡蛋
天赐05291,刚上来不久的吧？
时间让我懂了很多316,看的就是鸭蛋
杨榴山,[赞][赞][赞][玫瑰]
龑475,一看都是人放的
芳45523,[赞][赞][赞]
恭喜发财,拍戏一
冰雨💐176💐💃,那么多啊[赞][赞]
英子《飞英》,真多
笑看人生：丝网1820115716,真的有绿皮鸡蛋
AAA寒冰419,我也想去你们那里捡鸡蛋[龇牙]
jiao秋荣,那是鸡蛋绿的是鸭蛋
张军68179,[666]
侯兆海,自己放的
小螺号llqw,放的挺好，真干净这🥚
退休后的生活,摆上去的吧
天道酬勤,你不用养鸡了[捂脸]
健康宝贝,不要捡，那是俺家的鸡下的蛋[奸笑]
祝你平安6722,如果是真的那么容易捡到你不会走的，还要再捡会儿直到捡不到了才回家呢
渴望幸福5664,你家鸡蛋是绿皮的，奇葩[赞][赞][赞]
绵羊🐑422,乌鸡蛋
帮到家家政龚老师,乌鸡蛋
🍋柠檬哥928🍀,看着像是你提前放好的[捂脸]
靓妹妈,这些鸭蛋都是你自己放，你觉得有意思吗？
A糯米团子＠,好假
在水一方4627,你家鸡蛋是蓝色的
独伊无弍928,谁放好的 嘿嘿
人啊，真的好假。,哇，好安逸，捡鸡蛋[赞][赞][赞][赞][赞]
1513自由自在,有点常识的人都不会这样放蛋
用态度对待生活,这颜色怎么看像鸭蛋
一生平安60104,骗人吧，刚刚一蓝
欢乐世家190,留下一个它还会再下[捂脸]
成就未来（芬）,看到就是你放在哪里的，，干土上鸡下蛋了，哄没见过养鸡的人还差不多
不要不相信→_→,欺哄俺没有下过蛋吗
忻府区合索乡温村,@让我想起小时候的情景
陪露露在葡萄下阴凉🌸,我家也有绿壳鸡和鸡蛋[笑哭]
心梦0078,可别是蛇蛋[捂脸][捂脸][捂脸]
快乐,难怪我们刚买回来的鸡蛋没几天就坏了，原来是下了十几天才去捡的。
香槟玫瑰333,太假
鑫淼6496,乌鸡就下绿皮的我家就有
黄钦,[捂脸][捂脸][捂脸]
💅香香公主👑,真的鸡生蛋不会这么干净的，颜色也不是这样的
无所谓 ～～256,假的
风轻云淡83706,[汗][汗][汗][汗][汗]
梓钰爸爸👨,不真实
七💗月❤️😊,不出意外正好拾一筐就没了
宇宙星励志前行,看似鸭蛋[赞][赞][赞]
虎老大792,明明是鸭蛋
勇往直前48217,很明显是鸭蛋
💗半朵云💗✌,也就你家鸡能在石头缝中下蛋。
立钊生活🛍️💯,乌鸡蛋吧
失控老尼,没见过绿皮鸡蛋
石楼艺美口腔,动物也可聪明了，喜欢给自己打造一个适合自己下蛋的家，哪有你说的那么随便了
💕猪小妹,外行人不懂，这是为拍视频放在那的，如果是鸡自己在那生的都有一个窝的形状。
感恩和平,鸭蛋
小远7607,像鸭蛋
重❤️来,你家一只鸡下一堆蛋啊？[捂脸][捂脸][捂脸]
愿者上钩2098,刚摆完
龙🐲之子,你们家的鸡蛋，一个一个都这么干净吗
浪漫满屋463,你家鸡下蛋这么干净啊，普及一下基础知识
沫儿的情感语录,太干净了[捂脸][捂脸]
姚博妈妈912,无聊的视频，问一下谁鸡蛋是绿色
露珠6211,做梦呢
相信明天会更好－车险、寿,假的不能太假，人为的，我家也是养鸡鸭，看到蛋壳就知道了[笑哭][笑哭][笑哭]
温柔何姐,这种鸡蛋特别好吃[赞][赞][赞][赞][赞]
彩虹,这不是鸭蛋吗？？？？？
潮落潮起697,假
伟伟,是你放在那里的
老庄子硕美布艺，爱华,不鸡生的，看着像事先放好的
掌心能化雪15951,你自已放的蛋，山上一个鸡也没有
🌴甜蜜🎋的问道🌹,绿皮鸡蛋怎么卖的啊
叶子09117,每天捡也不可能一天一窝嘛[捂脸][捂脸]
烟花易冷39245,我也喜欢捡鸡蛋[捂脸]
草莓味🍓🍓的冰淇淋,你可[笑哭][笑哭]
＠^O^阿,乌脚鸡下的就是这绿壳蛋
刘继芳656,山上养的鸡下的吧
🌻一句话领悟人生,这个竹筐装的真看好[捂脸]
梦想成真43169,应该叫鸭蛋
A梁淑芬_2760,现在就是黑鸡下绿皮蛋的，我就就养这鸡
蓝天🌹🌹,放的吧？
sou280,摆的挺好找
“生活如此多娇”、,假的假的[捂脸][捂脸]
孤独雪313,我以前养的鸡就是这个颜色鸡蛋好吃
唐长容193,好多鸡蛋呀
正在努力的舒舒,我婆婆上次给我拿的土鸡蛋就是绿壳的
开开心心的每一天529,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
青苹果,我喂的鸡也有下绿皮的
青苹果,绿皮鸡蛋
文文06699,谁会信
不相信,[玫瑰][爱心][666][火][赞][笑哭][捂脸][奸笑][龇牙]从小学同学的？，大哥大姐头上班
木兰花开,一看就是摆拍的[笑哭]
GXQ397,假的不能再假了
小玉52860,[666][666][666]
青苹69055,以前经常做梦到处捡鸡蛋
携手渡余余生,没有老鼠吃吗？？？
赵,[爱心][666][玫瑰][捂脸][捂脸][笑哭][笑哭]
娴345,事先放那的
信56666,少见多怪
雄珍,鸡都没一只哪来的鸡蛋[捂脸][捂脸][捂脸]
雨中漂荡的记忆,怎么是绿壳？
小可爱,为了拍视频费那么大的劲啊
花好月圆22936,自己放的吗
阳光生活7847,绿皮鸡蛋
轮回75270,象鸭蛋
XW6084,看起就是人放的
流年亦梦989,跟做梦一样滴！一堆堆又一堆的，好解压，有治愈功效[爱你][赞]
中国梦78658,好像是松花蛋啊[捂脸][捂脸][捂脸][捂脸]
情书送我.,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
꧁꧂龍先生꧁꧂,鸡蛋真有绿皮儿的
月亮与星辰704,不是鸡蛋是鸭蛋
许秀玲568,[火][火][火][火][玫瑰][玫瑰]
💞ꦿꦿ安娜ꦿꦿ💞ꦿꦿ,这不是鸭蛋。这是绿皮鸡蛋。美女发财了[666][666][666][666][666][666]
记得要微笑,你是来搞笑的吗
歪歪2417,无聊
DJjddjsjd,多久没去捡鸡蛋了[捂脸]一捡一大筐[笑哭]
^o^初升的太阳😉,我老妈家的鸡下蛋就有绿色的，像鸭蛋一样
李纪宝,是鸡蛋还是鸭蛋呢？鸡蛋能是那个色吗？
User_1482339404,鸭蛋
不说爱你么么哒,我的梦境[火][火][火][火][火]
晨帆408,不昰真的
嘉利665,野鸡蛋呐，都是绿色的
燕燕,鸡蛋是摆放在里的吧，怎么那么干净整齐
木兰7732,好像鸭蛋
慈祥母爱把后面的数字取掉,我看这像野鸡蛋，这壳是绿的[赞][赞][赞]
没了心的爱3653,今年鸡蛋有点贵
春暖花开70637,有绿壳鸡蛋的，我亲家有个鸡就下绿壳蛋
辉隆印务,她在捡鸭蛋
开心的蜜糖046,是你放的吗？
徐徐1929,这是那里[赞]
快手用户1676698095065,乌鸡蛋是绿皮的
神圣的梦想.,摆的不错
无懈可击4413,问敢确定放和捡是同一个道具装的，别问我怎么知道
好运连连可乐,框太小了，拿个大框
好运连连可乐,绿皮鸡蛋[赞][赞]
💕小蕾蕾💕💕,谁的拍视频的，让你给捡了[笑哭][笑哭][笑哭]
伍芝莹,没见过这样的鸡蛋
幸福时光,自己放的
奔跑的蜗牛,好假
樱校🎀挽辞冲400粉.,现在从外面不都得冻坏吗
向钱冲073,这不是咸鸭蛋吗
朝闻乐见,摆的吧
快乐人生88411,像鸭蛋
天很高云很淡💫,养鸡的
承认自己输了706,这是乌鸡蛋
你是树来,这是自己放的吧
👫蝶恋╰（⇀‸↼）╯,绿皮鸡蛋我们这也有
春暖花开,我也想去捡
快手用户1650554895000,这么贵，99元30个[呆住][呆住]
云台山旅游赵滩著18684824,在哪里
☀椰子咖啡☀,开个皮卡车去，你摆的多点[捂脸]
陌生,刚好下一筐。[奸笑]
雪域jiao阳,绿壳鸡蛋是有的，但你这不是散养的，应该是关在笼子里，把鸡拿到野外来摆拍的
橄榄树7770,应该每个地方留一个，它还会继续在原来地方下蛋
曼迪奥,[哈欠][哈欠]
A🐰怪怪👿,下次不要都收完，留一点，不然它们看到没了，就下次又跑别的地方去了[奸笑][奸笑][奸笑]
SONG颂顺,你们也假一个呀？这是绿皮儿鸡蛋，纯天然懂吗[捂脸]
天涯赶路人625,我是七零后农民工，你这鸡蛋这色，绝对是肉鸡，，，二十年前自家鸡下鸡蛋偶尔有这色很少！
✨月亮姐姐💝✨,太假了，鸡下蛋得有围窝的痕迹。
苏俊明749,这是你下的吗？
红米椒208,假的厉害
枫叶＠,假的不行
艳艳,鸡在石头缝里下蛋[疑问]
润光,天天这么捡，发财吧
与众不同3751,多少野鸡下的蛋？
美满幸福。,这个鸡蛋一看就知道，是自己摆到那里去的。
♞柠檬不酸♛,[赞][赞][赞][赞][赞][赞]
晨晨晓月,这哪是鸡蛋呢
晶莹剔透❤️,多费劲放完还的收
初春萌萌芽68816,一看就知道是自己放的
怡迪昊,有点太假了吧
我心谁懂9538,放的
杨扬妈妈《长期招看播员》,生在外面不会被外面的蛇还有野兽吃掉吗？
初见,真假，如果真是鸡在哪里生的蛋，不会这么整齐
一秒,这是土鸡蛋
吴明一行,看见一只鸡，俺也知道你这是捡的鸡蛋啊！鸡毛也没看见，
霏儿苏苏,满满成就感，多好
风信子,晚上做梦我也捡鸡蛋，看能梦到呗[笑哭][笑哭][笑哭]
兰兰,假
咖啡加糖  ~,乌鸡就下绿皮蛋
叶子＠晶,我也想去捡鸡蛋。[捂脸]
萍水相逢,哪里
꧔ꦿ᭄初 ꦿ见꧔ꦿ᭄💕,下蛋不是零零散散吗？，这，怎么是一堆一堆的
裕裕水,一筐来一筐走有本事让它多出来一大筐
甜甜26919,自己扔自己捡，玩的不错够闲的[赞]
珍朱奶茶,现在好多这种鸡蛋
蝶恋花🌸5454,一看就是放的
廖03744,鸡都没看到，哪里有鸡蛋了？
快手用户1640136471285,大山里那来的那么多鸡蛋你自己生吧
米兰，花香切不张扬,省不少钱呢
清远悠扬,你这个视频发的，让我想起了小时候的梦[偷笑]
User_1549952350120,假的不能在假了
精彩纷程492,假的
林林是个憨憨。,提前放好的吧
笑颜（●—●）如花,像蛇蛋
猫猫🧜♀️,感觉是提前摆好的
GJjjayou,有没有经常会梦到捡鸡蛋
妮妮姐,乌鸡蛋
细雨,特意放的吧
纤手香凝,摆拍
User_1606890283649,我家有两只鸡就下绿皮的
开心每一天58116,"自己家鸡下的鸡蛋,有绿色的鸡蛋"
13.12ᥫ᭡້໌ᮨ,都是鸭蛋
不高啊,我是乡里的，骗不了我
小手冰凉4526,绿皮鸭蛋
＠李家小二姐＠,筐大小拿的整好[捂脸]
（&快乐每一天＆,自己放在哪
孙殿华851,鸭蛋，怎么说鸡蛋？
陀螺澍,[赞][赞][赞][赞][赞]
我的心里有你也有他,绿皮鸡蛋好吃
玉瑞垚39232,真假 石头逢边鸡也会去下蛋吗
秀兰568,这就是小鸡蛋我家就有绿皮的鸡蛋
维情…,明明是鸭蛋说成鸡蛋？是不是自己放好了为了拍个视频？
春天,假的
忆江南5216,真的吗
燃齐,现在有绿壳鸡蛋，我见过
大森林啊！,小心有蛇
风和日丽49226,假的
粑粑小胖子,假的
User_1597492019012,分明是放来的不是鸡蛋青壳那有鸡蛋青壳的那不是骗人吗？？？？？？？？
昱,你们不嫌麻烦吗
霸气妖王,我都觉得是自己放在那里的
残雪-简爱,一看就是摆放的
淡雅1719,太多了，不真实[捂脸][捂脸]
老杨……蔬菜批发,我们这边说，产妇吃绿皮鸡蛋，是治疗收宫疼的。
喵了个眯717,小心了好不容易摆好的
思想9578,乌鸡蛋吧
踏雪无痕60424,野外的鸡蛋那么干净吗？
想猫148,假的真的不可能这么干净
海阔天空59656,一看就是自己放的
User_1577055621469,白毛乌骨鸡的蛋是绿色的
黄9836,乌鸡蛋
快手用户1668998292562,[赞][赞][赞]
秀珠,绿壳的鸡蛋最好[赞]
愤怒天使🌹,野鸡蛋是绿色的
无言6840,就不知道把刺砍一下吗
123456方法,假得太离谱
自己过自在,一看视频就是假的，无聊
A鱼.水.泪,假
小微JBiFVRCF,绿皮鸡蛋营养价值高[赞]
雨过天晴～…,是不是你们放的呀
快手用户1634955740230,好假，
骑着乌龟追太阳068,自己放的吧，鸡蛋有蓝色的吗鸭蛋我还相信骗我们农村不识货
紫贝壳,当心🐍
问心君莫问,时间长了不捡会不会自己烂了
无 （•̀ᴗ•́）و ̑,要不是经过人工处理，鸡蛋没有那么干净，会很脏的，甚至上面还会有血呢
一片云0739,你怎么知道拿小筐去呀[捂脸]你不累吗，放了又捡的[捂脸]
薛🌟 超,不像，演戏
惟愿岁月静好,鸡蛋是绿色的？是我太不食人间烟火，所以没常识吗？
忘记密码1234567,看着检鸡蛋真解压[捂脸][捂脸][捂脸][捂脸]
（づ ●─● $$,哦基本路线
꧁꫞꯭若你我不曾相遇꫞꧂,绿壳蛋没有见过，只能说你落后啦
李雪燕386,为了拍视频，提前放好的
雨中君子兰~,野鸡蛋[捂脸]
催催催催~~~~命啊,太甲
＠枸杞公主👸,这哪啊，我也去捡点
守候11958,鸡蛋是绿壳吗，真假
遗忘了的野百合,这是违法行为
小四月3998,窝都没有看见有蹲过的痕迹[捂脸]
User_1579869815526,好假
江熙苒.,捡的时候应该每个窝都留一个当做引蛋
Ze Jun,自己放上去的
李翠红663,你觉得有意思吗？
张shuⅹiαng,真的假的啊？
娅,自己放的假心心的又去捡太假了
依依529,胡闹
念安,人家刚生[笑哭][笑哭]你就给人家一锅端了。
花开的富贵,那是我放的[捂脸]
感恩11988,一看就是先放好的
篱珞✅,看似青皮鸭蛋
年年有余,真假
🍃🍃 ～佛 提🌺,果然我没有猜错正好一筐  好巧呀[呆住][呆住][呆住][呆住][呆住]
银月儿869,多长时间能？会不会坏了啊
因为遇见你,乌鸡蛋才会是这样颜色
文奶艳婆,怎么会有鸡蛋？[惊讶]
水晶～如意,谁家鸡蛋是绿色的，[捂脸]
开心067,那里我也去捡点[捂脸][捂脸][捂脸]
晨光79621,[生气][生气][生气][生气][生气]
参赛者——金,假的
。一一道来,今天你发才了。
月過山秋,乌鸡蛋么？
User_1616021924829,最好留一个
精彩宝宝,发财了[祈祷][祈祷][祈祷]
小小小小小小猴子,假的
江南💎119💎,什么鸡生的呀
王总8764,为了拍视频，故意摆的吧
大大88589,发才了
User_1622595287397,假的不得了
🌹丽丽9789,[钱][钱][钱]
🌹丽丽9789,[钱][钱][钱]
诚信为本,没听说过有绿壳鸡蛋
雪儿,野鸡蛋就是绿皮
安连清102,金旦不贵[憨笑][憨笑]
💰💰 💰005,最好不要下个都捡没了，一个一个窝里面留下一个引蛋，下次它还会去那里下蛋的
💰💰 💰005,绿皮鸡蛋。野外养鸡就是这样的
User_1639947597,这是放上的无聊
完美人生,都没有鸡下蛋的印记，太假了
兰兰,我感觉是鸭蛋，不是鸡蛋吗？好象是故意放在那儿的一样
春風花絮,摆在那，再捡回来，你也不嫌麻烦
娟子84121,明显是鸭蛋[龇牙][龇牙]
袖口来凤,卖鸡蛋的
芬0060,美女，你是哪里的
芬0060,那是野鸭蛋呐，那么多[赞][赞][赞]
胡仕群🌺 🍀 🌹 🌷,假的
何处有晴天，何时见彩虹,鸡下蛋是有圆窝的
天颜美业―范范,鸡蛋长的像皮蛋
快手用户1667357470199,假
王忠王,提前放好的，为了拍视频。
User_102659，,一看就是自己放下的
领悟生活🌾🌾🌾🌾,我想说你自己放自己拿，玩的开心就好[捂脸]
A相逢一笑,是有绿皮鸡蛋的，
快乐永恒❤❤❤,[捂脸][捂脸][捂脸]
快乐永恒❤❤❤,[捂脸][捂脸][捂脸]
安安ʚི་ྀɞ静静,这是鸭蛋吧
辉哥10085,[捂脸][捂脸][捂脸]
辉哥10085,[玫瑰][玫瑰][玫瑰]
清晨阳光95281,鸡鸭蛋分不清
自娛自乐440,太假了，都是自己放的啊！
男30901,山坡里那来的鸡蛋，假的吗
+珍惜余生+,一个就是提前摆放好的，有意思吗？
老齐,[玫瑰][玫瑰][玫瑰][666][666][666]
光轮1984,怕是自己放起的哦，为了拍视频
随心所欲87338,太假了，先放着在来拍视频
幸福路上有你有我125,无聊[菜刀][菜刀][菜刀][菜刀][菜刀]
吉兰822,假
User_856761248,真假
岩岩HXY,真假
张利民,农家就是好
心想事成18904,自己放的[捂脸]
陈琪,好假，自己摆上去的吧。
“の祁琪🥀,野生鸡蛋有这么干净吗
麻辣鸡块,假的
生活,哦所
要开心95780,框小了
左手倒影，右手年华062,好假，鸡蛋是绿色的，[捂脸][捂脸][捂脸][捂脸]
桔子4565,明明是，鸭蛋
好运来31306,整这么假的干啥呀？
不为爱。。。。。。,鸡鸭鹅下蛋他们都先把自己祸做的好好的
快手用户1670803581465,千万别让中囯专家看到，不然又说破坏生态环境
外晔,[赞][赞][赞][玫瑰][玫瑰]
印8642,好假
沉睡的记忆0,你确定这是野鸡蛋吗？
荷叶不染,这像鸭蛋
涂小宏宏,大假了
会飞的鱼5154,你不识数吗[捂脸]真逗
叶子5221,[礼花][礼花][礼花]
随风而过5175,自己放在山上鸡生的
迷茫的我393,我觉得不是假的，我家鸡就是这样
进辉059,真假[赞]
知音79663,谁家的鸡上山下蛋
善心8788,[赞][赞][赞]
🍷 Love   💖   life  💍,妈呀！野外这么多吗？
雨过天晴14400,有绿色的鸡蛋我养的鸡下的是绿色蛋
郭洪光683,就是演戏放好的鸡蛋去拿，怎么可能生这么多蛋没看见
周周开心872,真假，不管是鸡生的还是鸭生的蛋，都不会靠石头那么近生蛋的
圣女果5678,没有鸡，哪来的鸡蛋？明明是放的吧
粮会,这些都是 绿色鸡蛋 ，前段时间我买了300个 ，送给了我的那些同学 一共30个 [笑哭]
张改,自己提前放的吧
相信自己顺其自然,这是人放的
琳41559,明显是放的
快手用户1637057977375,鸡蛋是这个颜色吗[捂脸]
去留随意934,太假了，鸡生掉在石头不破？哦，是石头蛋[捂脸]
小梦18515,一窝窝捡[笑哭][笑哭][笑哭]臭了
mo力,[笑哭]没有窝的痕迹，刚好看到鸭蛋，刚好拿了筐
快乐丁姐0424,绿壳鸡蛋买过[赞]
美丽一瞬间848,不可能真的
User_1602980400105,假的
快手用户1658416113667,，[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞]处长沙理工学院火车站附近的人看到的时灿灿大魔王[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞]一速
陌上花开,咋没看见鸡呢
安全永远是第一请你记得,免费的午餐
费县朱记家常菜,山鸡蛋吗
🍀端午姐姐🌸,是卖鸡蛋吗？
偏爱你就是唯一🍭️,提前放好的
修佛菩提子,提前放好了的
贺老大🍟 🍶,假
💃梦雨佳人💃,假的不要不要的。
雪莲,这些都是乌鸡蛋吗
师帅,有兰色的鸡蛋？
燕131419,你自己放的吧！
Sun32339,假的不得了
郭家元馍店张晓红,乌鸡蛋
User_1581030646923,自己放的
美丽瑞萍,拿来放了一筐，又拾回去一筐[赞]
明月4226,扯淡
smile 米雪稻香,[666]
路口,下次拿个大框去[笑哭][笑哭][笑哭]
周水飞356,[赞][赞]
知足者常乐60589,鸡蛋有绿壳的吗
开开心心，幸福快乐每一天,我也去捡
幸福请你等等我536,太假了吧就是自己放的
波568幸福的人,[奸笑][奸笑][奸笑]
小淼淼,野鸡蛋怎么是绿色的
💔,你的框太小了，拿大一点的哎摆的那么多，收不完
🐾束缚☁️,这是野鸭蛋吧？
夏49976,假的
平安幸福,为了拍视频放上去的
小梅67588,下次你先絮窝再下蛋好吗？
Ljpyyz,假的
忻州安逸姐,人家散养的可以这样的[爱你]
清馨1501,一看就是假的，鸭子是不会在这样地方下的，都跑石头缝里了
💎粉红豹💎,野鸡蛋哪有那么大
期待更好348,你不怕有蛇吗？
快手用户1646573943805,好假哟[捂脸]
惜缘 ✔,71颗鸡蛋
易雪,每个地方都这么多鸡蛋，有点假了吧
冬日阳光77581,不可能
开心每一天07328,山鸡蛋是这种严色
Qtr stuffy,假的
子云862,假
明珠,假的都不可以啦！
zhao7014,为了拍视频摆上去的
张,[酸了][酸了][酸了]
连3113,鸡鸭都没有看见，那来的鸡鸭蛋
暖阳阳*^_^*,鸭蛋
王玲芳——专注健康,你敢说不是你刚拿着一筐放过去的？
飞燕子18,乌鸡蛋是绿皮的 ，没错
平安果1782,假
康乃馨8448,这是黑鸡蛋
我哭ㄋ誰会疼？328,要留一个。不然他下次不来这里了
幸福就是快乐、开心、,鸭蛋好吧、、为了拍视频、、
七欣冉🌸,绿壳鸡蛋，吃起来味道香，营养也高，我家也有
User_1577927889266,好
段豆豆,散养的吧！[龇牙][赞][赞][赞]
小群,是野鸡生的吗？是绿皮的[玫瑰][玫瑰][玫瑰]
阳光缤纷快乐人.,看评论都说是假的，摆拍的。是真的，我家就有绿皮的鸡蛋
心想事成的的是我,黑鸡生的蛋就是绿色的
司笑笑,@啊，是蛇蛋吧？
宝儿,像鸭蛋
杨泽英497,太假了，自己放起再去捡[捂脸]
袁苹224,有点常识好不好鸡下蛋都会搞个窝有点草什么的
烟雨江南,一看就是自己放的
开心叶子920,像也鸡那样的鸡下的蛋就是绿色的
城市猎人，，？,尤其是第三窝确定不是放哪里的[笑哭]
铿锵玫瑰35412,怎么没有鸡就有鸡蛋了？
云在飞2939,有这样的事，每年就不在喂鸡了，天天捡鸡蛋卖，生活费就有了，大忽悠！
沫冗,这肯定是自己放的
sy一生一世sy,鸭蛋吧
钱程似锦608,鸭蛋吧
知足常乐88314,这叫贵妃鸡下的蛋就这颜色
好心态1155,真的是绿皮鸡蛋，不是乌鸡蛋我家鸡蛋也是绿皮的。
☞伟姐,假不假咱不说，有点太干净了
山东人linyi,怎还的[赞][赞][赞]
关心903,那有这好事
User_1528017127161,搞笑
随风（乔）,乌鸡下蛋是绿色的[赞][赞][赞][赞]，珍珠鸡的蛋颜色更深
幸福一家8526,在那里了
秀秀94343,你一窝少放几个啊，那样看起来要真实一点！[捂脸]
安排5730,[玫瑰]
不会游泳的鱼,我也好想去捡[捂脸]
缘来缘去,不见鸡的影子，谁生的蛋？
何莲,不可能是也蛋
丹乐果,[捂脸][捂脸][捂脸]
曾88祝,热天爬行动物太喜欢了
阿琼8873,这是什么鸡蛋？怎么都是绿色的，有点像我们这儿的鸭子蛋
森森奶奶👵👵👵👵,真的有那么多吗
（◦˙▽˙◦）越越麻麻,这样的生活有乐趣哦
🐬心语🌾,要生也不可能生这么多
快手用户1676243189476,自己放的为拍视频
梧桐雨,是蛇蛋吧
果,[赞][赞][赞]
单身狗,假的不得了
一美,[赞][赞]
Mental,好假
心情09704,喂得乌鸡吗
幸运星🐟🐟，~,这是哪里啊？
快乐83058,一定是梦见的，记得我就做过这样的梦，总有捡不完的蛋[捂脸]
柔LST.e,有点假了
满天星71808,怎么感觉这么假
李玉宏272,@是是真的吗
阿芳,我看也是假的
知足常乐,绿色鸡蛋是黑鸡生的。
高弯安琴,[赞][赞][赞][赞][赞][赞][赞]
千鹤,怎么像鸭蛋呢
年轻的心3826,现在拍这视频还有人给他点赞。
我的妈,[玫瑰]
英子15764,你家鸡蛋绿色的？
始㚵如一,[火]
静若如水,散养鸡下绿皮蛋？
告别昨天320,[捂脸][捂脸][捂脸]
ℳঞ梦蝶꧔ꦿ᭄ꕥ💕,明明放上去的，地上连脚印也没有[捂脸]
沉默59679,自己放的
快乐一生98646,[火][火][火]
快手用户1669609499296,[赞][赞][赞][赞][赞]
