姓名,评论内容
User_1615533208146,[赞][赞]
妳婼不離我定不弃830,[爱心]
幸会9534,[赞][赞][赞]
田春兰,[赞][赞][赞][赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰]
我行我素,[赞]
桂华,管他钱多钱少，能诚心对你就很好了。知足常乐[玫瑰][玫瑰][玫瑰]
期待明天,[捂脸]
顺其自然81270,[赞]
相思草,[666][火][爱心][赞][玫瑰][666]
美女些,拍得有点假
芬芳,[赞][赞]
温柔的风2600,好幸福啊
HRY369,[赞]
妳婼不離我定不弃830,[爱心]
小瓶盖47442,[666]
5384834,[赞][赞][赞]
平平78701,[赞][赞][赞]
金利3224,[赞]
小棋棋....,[赞]
高玲玲751,[666][666][666]
李继芬,[666][666][666]
＠乔依诺,[捂脸]
no～～～,好心的胖子[666][666][666][666][666][666][666][666][666][666]
笑颜如花,[666][666][666]
jhnl,[赞]
一生平安94606,[捂脸][捂脸][捂脸]
何大姐349,@[玫瑰]
严云会845,[花谢了][捂脸][爱心]
灵魂8667,[666]
肖自蓉,[666]
夏27920,@[赞][赞]
Yolili,演得有点怪
小英60385,[龇牙][龇牙][龇牙]
花开富贵🌺🌹,[赞][赞][赞]
爱上生活，发现美,[玫瑰]
幸福每一天,[赞]
怪力少女,[笑哭]
小懒不懒,[赞][赞][赞]
＠用户70886,[赞][赞][赞][赞]
董福仙,[赞]
千山万水8101,胖子是个好老公[赞][赞][赞][赞][爱心][爱心][爱心][玫瑰][玫瑰][玫瑰]
＠芳＠403,[666]
英,[赞][赞][赞][赞][赞]
万琼,[玫瑰][玫瑰][玫瑰]
碧玉蓝天732,[优秀]
微笑,[赞][赞]
微笑的去面对926,[赞][赞][赞][赞][赞]
平淡人生94149,胖子不错
柒玖163,[赞]
清,老公，怎么这么好？
芬芳79639,[赞][赞][赞]
知足常乐10476,[666][666][赞][赞]
樱桃24213,[赞][赞][赞]
陈夫珍127,[玫瑰][爱心][头盔][羞涩]
小苹果94386,我讨厌这样说话的人
素然원래부터,不喜欢胖子，老高好点
田甜6370,[赞]
☜你💖love🌸花,[赞]
庞姐568,[赞][赞][赞][赞][赞]
心随梦游640,[666]
木槿花,[赞][赞][赞][赞][赞][赞][扎心][玫瑰]
晴天雨水,@[赞][赞][赞]
你69180,[赞][赞]
相守一年,[赞]
开心每一天10727,[赞][赞][赞]
朱宇鑫,[我爱你]
三阳开泰,[玫瑰]
梅兰秋菊575,[玫瑰][玫瑰][玫瑰][玫瑰]
蓉儿19897,[玫瑰][玫瑰]
快手用户1643678663640,[赞]
贺泽会,[爱心][爱心][爱心]
英49331,[赞][赞]
莫莫,不喜欢胖子说话的语气[捂脸][捂脸]
心静如水18580,[玫瑰]
八月桂花🌸168,[666]
有雨花开,[赞][赞][赞][赞][赞]
开心每一夭6,[玫瑰]
青青子矜6995,[赞][赞]
勤奋,[赞]
User_1599962834470,[赞][赞][赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰]
青山绿水53157＠青,@这样的老公很好的，对老婆这么好。[优秀][优秀][优秀][优秀][优秀][优秀][赞][赞][赞][赞][赞][爱心][爱心][爱心][爱心]
东婵259,[赞][赞][赞][赞][赞][赞][赞][赞][赞]
快乐人生02273,[赞][赞]
小夏01541,[赞][赞][赞][赞][爱心][爱心][爱心][爱心][玫瑰][玫瑰][玫瑰][玫瑰]
新的人生326,[爱心][爱心]
任志琴,[赞][爱心][爱心][爱心][爱心][爱心][爱心]
12372087,[爱心]
邂逅49499,胖子真勤快
麻辣烫1475,[666][666][666]
星星,[赞][赞][赞][委屈]
把💘丢在海里,为什么要这样子说话，明明好心
纯手工钩针钩儿童毛衣鞋帽,[爱心][爱心][爱心]
斯琪16671383,[赞][赞][赞][赞][赞][玫瑰]
User_1585634883214,[赞][赞][赞][玫瑰][玫瑰][玫瑰]
AYING48,[赞][赞][赞][赞]
夕阳无限好,干活都不戴手套，有点假
偷月亮的猫,[玫瑰]
燕子70494,[爱心]
CHENGSHENCAI,找了几个老公，找了个好老公
罗慧,[赞][赞][赞]
单身,胖子醒阿春，好男人
2438658,[我爱你][赞]
听故事的羊,@芌ル 除非他二天变成这种
雪碧更爽,[爱心][爱心][爱心]
沐雪,[666][666][666]
女王小姐姐 316,下次搬砖的时候戴个手套，演的会更像一点点
玉,阿春你挺温柔的[玫瑰]
梦寐以求,[赞]
青天白云006,阿春拍的视频吗有以前好了，
代妹,[赞]
我的心好累呀233,[爱心][爱心][爱心]
苦 -咖啡☕️.,老婆？[尴尬]
肖,[666]
幸楅快乐,[赞][赞][赞]
肖,[666]
颜色是啥！,[666][666][666]
快手用户1631201872308,[赞]
dyvxfyggj,[玫瑰][爱心][爱心]
一剪梅42950,[赞][赞][赞]
周31657,[玫瑰][666][666][666][666][666][666]
爱*随缘,[赞][赞][赞][赞]
吴恒贞,@[666]
1,[爱心]
胡妹妹,[赞][赞][赞]
fant,[666][666][666]
温柔58685,[赞][赞][赞]
幸运58632,碰上这种男人累点都无所谓
樊哥,[赞][赞][赞][赞][赞]
荷花,[赞]
Lucy,[玫瑰]
龙龙98681,@[赞][赞][赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
知足常乐01346,[捂脸]
含笑戏红尘🍀🐾,[玫瑰]
含笑戏红尘🍀🐾,[玫瑰]
宝儿啦啦,[赞][赞][赞][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心]
一切安好。,胖子真好[赞]
春37295,@找不到拍的了[捂脸][捂脸]
健康快乐18178,[赞]
迷璃,[捂脸]
兔飞猛进，有钱兔87兔加,婚姻复合
王漂亮的美丽人生,[调皮]
怒放的玫瑰778,[666]
转角遇到爱,[赞][赞]
果酱软趴趴,都是演的吗
可爱的小米787,胖子很好[赞]
果酱软趴趴,怎么回事，琴琴连作品都删了，
小小01192,好像我们厂的厂服[捂脸][捂脸][捂脸][捂脸][捂脸][捂脸]
罗锣,胖子态度好
雨的印记,[捂脸]
清风明月0872,[赞][赞]
一路顺风顺水,[玫瑰][玫瑰][玫瑰][玫瑰]
福到家333,[赞][赞][赞][赞]
随缘99938,[想吃][想吃][想吃]
快手用户1640787280594,[爱心][爱心][爱心][爱心][爱心]
青青草原jjj,[赞][赞]
日月明681,喜欢你们的作品
何永会,[666][666][666]
幸福美满25229,[赞][赞][赞][赞][赞][赞]
颜晓利149,[玫瑰][玫瑰]
＠英,[赞]
四姐,[赞][赞][赞]
王正富004,我喜欢[玫瑰][赞]
仁寿辣妹子❤虹,[赞]
开心快乐46258,[玫瑰][玫瑰]
必然,[玫瑰]
水墨天山,[爱你][赞]双击[赞][爱你][爱你]
财源滚滚,胖子去干活去了，下午买洗衣机回来。
安竹,[玫瑰][爱心]
YKYB-豪豪,红烧肉肥一点没事的 太瘦了反而不好 那些说肥的人 你们怕不是都不会做饭吧
阿芳^O^😂,[赞]
吴淑容,@[赞][赞][赞][玫瑰][玫瑰][玫瑰]
周华4296,什么事情都让别懂你，而你懂别人吗？自私
太阳97441,[爱心]
梅,[讚]
全兴珍712,[赞][赞][赞][赞][赞][赞]
姜姜好芋见你💋,那么有钱拍这视频因为啥[捂脸]
水秀,[火][火][奸笑][奸笑]
刘秀清718,[玫瑰][玫瑰][玫瑰]
🍁,[666][666][666]
yjuanmei,[赞]
User_700599490,[爱心][赞]
黄姐,[赞][赞][赞]
燕子,希望你们能幸福长久[赞][赞][赞]
老有所乐12386,不喜欢你了
铝合金门窗制作安装001,啊春的脸像哭过肿的也
张42997,[赞][赞][赞]
什么是幸福,[赞][赞][赞][赞][赞]
茉莉花30209,[赞][赞]
王淑惠157,[赞][赞][赞]
威武霸气87878,还是自己的老公好。
嘟嘟的外婆,[捂脸][捂脸][捂脸]
想念54002,[赞]
风雨无阻81033,[赞]
青衣（赊欠免开尊口）,喜欢看
倾听雪落4460,复婚吧，一直幸福下去[玫瑰]
小蓉9520,[赞]
杨崇美,[666][666]
美好的记忆3269,[赞][赞][赞][赞]
数星星 看日落,但凡是谈恋爱的时候，说话不注意的话，两个人很容易吵架的
理想明天914,[龇牙]
倾听雪落4460,和朋友吃大餐，回来还要吃红烧肉[捂脸]
小刘00841,[赞]
好人一生平安58550,[赞][赞][赞][爱心][爱心][爱心]
心碎14235,[赞][赞][赞][赞][赞]
唐英中国平安,[赞][赞][赞][赞]
爱睡觉的冉冉,[玫瑰][玫瑰][玫瑰][玫瑰]
小蓉9520,[赞]
汐涵140,[赞][赞]
＠芳芳,[龇牙][火]
黎明,胖子其实很心疼人 只是不好表达 希望你们越来越幸福[玫瑰]也好好珍惜吧
开开心心过好每一天6509,[比心]
王三姐,[玫瑰]
冉姐13174,[赞][赞]
罗成海＠,[赞][赞][赞][爱心][爱心]
冉姐13174,[赞][赞][赞]
唐春燕223,[赞]
快乐一家人61627,[玫瑰][玫瑰][玫瑰][玫瑰]
梅梅,[赞]
User_1624010854380,[玫瑰]
叶子10308,[玫瑰][玫瑰]
清36123,[龇牙]
陆$陆8916,@[火]
User_1569897076503,[玫瑰]
意气风发,[赞][玫瑰]
灵儿轩儿我爱你们,好假
[2000],以前不是老高吗？
小情绪47403,@[666][666][666]
罗容,[赞][赞][赞]
平平安安68522,一家人演的还可以。
八月初凉633,[赞][赞][赞]
小Z5909,[666]
快手用户1638197788294,[666][666][666][666][666]
幸福家人24684,[玫瑰][玫瑰]
🤗🤗陈亚琼,[赞]
name慧,[赞][赞][赞][赞][赞][赞][爱心]
小玲,[赞]
夏天10741,[赞][赞]
Queen,[赞]
女王殿下,希望你们一家人幸福美满好好珍惜哦
相濡以沫,[玫瑰]
老来福,胖子对啊春是很好的！只是嘴说话不好听！
春上草,[赞][赞][赞]
李小红,[666][666]
快手用户1676205327952,[赞][赞][赞][赞]喜欢你们
顾晓染♡,琴琴呢？
雨中漫步7872,[赞]
赵献菊,狍狍有点可爱[爱心][爱心]
竹子85157,说四川话嘛，川普难得听，别扭，听起不舒服。
静思79703,[赞][赞][赞][赞]
人走茶凉，心已冷了,[赞][赞][赞][赞][赞][赞]
快手用户1671192867785,你老公真好爱你[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞]
面对现实,[捂脸]
快手用户1651146955801,不知道你们拍的视频是不是真的。。。。。。
之悦之悦之,现在都只要35以下的了   35以上的都不要了[大哭]
秋禅351,[赞][赞][赞][火][火]
腊梅60611,[赞][赞][赞]
知足常乐22209,@
华华07034,[赞][赞][赞][赞][赞]
快手用户1668928063131,大白天的为啥要说这么晚了哎
灰太狼,[爱心][爱心][爱心]
刘显菊288,@[666][666]
绍康447,[赞][赞][赞][赞][赞][赞]
做做梦。叫,[爱心][玫瑰]
三妹19904,[赞][赞][赞][赞][赞][赞][赞][赞]
三妹19904,[赞][赞][赞][赞][赞][赞]
、云一朵🌸,好歹也带副手套呀[捂脸][捂脸][捂脸]正常做工谁不带手套？演完一个换镜头而已吧[笑哭][笑哭][笑哭][笑哭]
兰姐茶楼,多假又有个老公，又有胖孑，这个春有几个老公啊，两个老公对她都很好
Zhang61510,[赞][赞][赞]
三妹19904,[赞][赞][赞][赞][赞][赞]
高姐,[玫瑰]
小思念语儿,[赞][赞][赞][赞][赞][赞]
四叶草🍀2072,@[玫瑰]
奋斗为红颜085,[赞][赞][赞]
潇湘雨歇220,[赞][赞][赞]
6653微微一笑,我前夫都不知道我喜欢什么体讨厌什么[捂脸]
罗亦驰，小时候,这老头说话口音有点像上海的
圣女果,@[666][666]
人活着好累512,很好
宾良465,[666][666]
水中望月,[666]
自由飞翔42143,[666][666]
笑看人生09059,[666]
一生幸福46694,[玫瑰]
嘻嘻傻神,听到胖子说话就不爽，而且还学别人文案[汗]
雷金秀,好老公哦[赞]
黄学玲991,[爱心][玫瑰]
明天的明天65094,[赞][赞][赞][赞]
❤️,[666][666][666]
杯念,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
天天真,[玫瑰]
涂小云,阿春真能干
金林427,[赞][赞][赞][玫瑰][玫瑰]
知足常乐16740,[玫瑰]
刘梓鑫妈妈,[火][火][火][火]
美梦成真58426,[赞][赞][赞]
善心如烛,[666][666][666]
刘书含妈妈,[赞][赞][赞]
诚艺摄影！,喜欢你这件外套，那里买的我想要，给个方式
陈芳,[赞]
徐冬玲874,[玫瑰]
伤心难过一辈子，不开心,[赞][赞]
云儿,[赞]
菲菲,现实中跟本没有这样的男人
朱世芬,。
User_1613035009287,[赞]
绿水0335,[赞]
微微姐lkk,老高呢
幸运16315,[赞][赞][赞][赞]
刘老大2731,[赞][赞][赞]
一切美好,[赞][赞][赞]
顺其自然。4048,[玫瑰]
赵五055,@[赞][爱心][爱心][爱心][爱心][赞][赞][赞]
雷祥芬,[玫瑰]
笑对人生，过好每一天,胖子其实很心疼人 只是不好表达 希望你们越来越幸福[玫瑰]
曾启松,[赞][赞][赞][赞][赞][赞]
拜拜白菜555,[赞][赞][赞]
秋秋82844,[捂脸][捂脸][捂脸]
工地妹尘客,[赞][赞][赞][赞]
何映春803,[赞][赞][赞][赞]
杜17629,[赞][赞][赞]
沉默＠无语697,[捂脸]
lovekide,祝你们幸福
自由者🏃🏻♀️,做这种活衣服一直干净着，要演也演真点嘛[捂脸]
最熟悉的陌生人32378,[赞]
开心就好,[玫瑰]
独一无二,[赞]
农村乡咔咔也很美,[玫瑰]
晴13159,[666]
开心快乐,[赞]
汤姐063,[赞]
幺妹,[赞]
赵家^O^女,说人家金贵的是羡慕人家吧！哪个女人不想找个知冷知热疼爱自己的男人
福田,[赞][玫瑰]
爱华,@[赞]
梅梅38478,[赞][赞]
🌸涓子,[like][like][like]
快手用户1632063042520,到处都是暂时不招人
静心57050,[666][666][666][666][666]
开心一族3893,[赞][赞]
星空96128,[赞][赞][赞]
楠楠想2018的1108,好
明天会更好,@[赞][赞][赞]
胡明碧417,[火]
颜颜想混分～,[赞][赞][赞]
简简单单11593,[火][火][火][火]
小胖,[玫瑰][玫瑰][玫瑰][玫瑰]
快手用户1645975702388,.[玫瑰]
cx猜,[玫瑰]
User_1611305336871,[赞][赞][赞]
啊结432,[奸笑][奸笑]
知足常乐10752,[赞][赞][666][666]
雨后,[赞]
王老四,[666]
红玫瑰,[赞][赞][赞][肌肉][肌肉][肌肉][肌肉]
快手用户1657749197437,乖[赞]
陈万兰我的愿望能实现🙏,[赞][赞][赞]
梅宝睡不醒😴,是不是复婚了[柴犬]
枫树,[赞][赞]
红辣娇261,阿春总算享老公的福了
李开英5LaftiG2,[赞]
梅姐24064,[赞]
一切随缘,[赞][赞]
如花似玉,[赞][赞][赞]
User_1579875698669,胖子说话真冲
一只小猴子,太美了
🌹 幸福安康🌹688,干活都穿得起羽绒服[网红猫][网红猫]
华24386,[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞]
User_1567219508330,[捂脸]
3119清风,有这么矫情吗，洗下冷水就手都不要了
银鼠958,[火][火][火]
芳菲万里336,[捂脸][捂脸][捂脸]
花好月圆65195,[玫瑰][玫瑰][玫瑰]
柳兰花♡,[笑哭]
万必秀,[赞][赞][赞][赞][赞][花谢了][花谢了][花谢了][花谢了][花谢了]
一帆风顺21956,[666]
芬芳似溢,[赞][赞][赞]
＠平安539,[赞][赞][赞][赞]
自由人90934,[赞][赞][赞][赞][赞][赞]
雾已过畔，,[666]
在水一方80170120,[玫瑰]
快手用户1647773520107,男的说话带福建口音
陈晨05454,[赞]
田大姐,[嘘]
女神69342,[玫瑰][赞]
必需要坚强,[赞]
今生有约,[赞][赞][赞][赞][赞][赞]
快手用户1645259250300,[赞][赞][赞]
从头再来08551,[赞][赞][赞]
自己75891,[火][火][火]
快手用户1641432819346,[赞][赞][赞][赞][赞][赞]
初心83418,[赞]
浮云56255,[赞][赞][赞]
碧波荡漾4903,[赞][赞]
快手用户1641432819346,[赞][赞][赞][赞][赞][赞]
花好月圆继菊,[赞][赞][赞][赞]
夙瑄,[偷笑]
User_1580027895089,[赞][赞][666][666]
回忆~美,[666][666][爱心][爱心][玫瑰][玫瑰][赞][赞]
净心守志985,真的是演戏，假得无敌
刘东来妈妈,[龇牙]
渴望,[捂脸][捂脸][捂脸]
xiao阿肖283,[奸笑][奸笑]
芹芹7835,[赞][赞][赞]
春夏秋冬,[调皮][调皮]
╭我（╯ε╰）╮,[赞][赞][笑哭]
User_1580269814599,[赞][赞][赞]
雪飞舞110,[赞]
思雨,[赞][赞]
孤单和寂寞.,[赞][赞][赞]
十有八九,[火]
九妹11971,@[赞][赞][赞]
小雨爱喝雪碧,[赞][赞][赞][赞]
福星高照44769,[赞][赞][赞]
天天好心情87717,[赞]
刘三姐6389,[爱心][赞]
开心王姐姐,生活平淡很漂亮[赞][赞][赞][赞]
晨曦,[赞]
晨曦,[赞]
英,[赞]
平凡05963,[赞][赞]
朱珠呀❤️,好久没见到琴琴了
坏情绪失控-,[赞][赞][赞]
User_1605750908430,[赞][赞]
开心果,好假，弄砖身上那么干净
久久✨（121）,[玫瑰]
Chihiro  _,[赞][赞][赞]
永远不变，我还是原来的我,[玫瑰][玫瑰]
梦范西游,[赞][赞][赞]
幸福s美满,[爱心][赞]
一凡风顺4777,[666][666]
快手用户1652009127035,[赞][赞][赞][赞][赞][赞][赞]
User_1580295706029,[赞][赞][赞]
👏 法国欧雅顿香薰有机庄园,[666]
回忆42764,[666][666]
黑玫瑰57975,[赞][赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰]
紫色之恋6906,[赞][赞][赞][赞]
🎉庆芬🎉,[赞][赞][赞]
ok梧桐林,阿春还命好
向日葵 🌼,[玫瑰]
平平淡淡过一生,[赞][赞][赞]
小小妹,真相爱
梁美莉434,[捂脸][捂脸][捂脸]
雪兰之花741,[赞]
阳光贝贝童装！,[赞][赞]
凤宝贝儿👈💏👉希望,可以[偷笑]
健康、平安每一天,不是两姐妹的吗？现改拍两夫妻了！
夕阳西下1501,[赞][赞][赞]
张金阁595,[赞]
随心所欲76646,两夫妻好恩爱，好羡慕你们两夫妻恩爱
远得要命的爱情995,胖子去搬砖赚钱给你去买洗衣机了[赞][赞]
随心所欲76646,生活平淡，用心就会发光，岁月沉闷，跑起来就会有风，平淡的生活也有多种美。
快手用户1657802584268,[捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
梅70931,[玫瑰][玫瑰][玫瑰][玫瑰]
萍水相逢46047,[玫瑰]
陈晨73763,[赞][赞][赞]
静心86520,[赞][赞][赞]
DYN241,胖子是刀子嘴豆腐心
花园心604,[摸头][摸头]
肖利021,[赞][赞]
做个平凡人,[赞][赞][赞][赞]
我是你的小可爱7764,阿春你老公这么对你好，很优秀，那时怎么还离婚呢？
兰花香，🌺🌺🌹🌸,[笑哭]
快乐57996,[赞]
久久八十一¹,[赞][赞]
拥抱爱自己,[火][火]
凹凸世界_雷师,[玫瑰]
一枝梅28423,[赞][赞][赞]
小草43564,[玫瑰][玫瑰][玫瑰]
滕卫芳,[捂脸][捂脸][捂脸]
🎀爱笑的伊琳,那个主管不就是琴琴婆婆吗[捂脸]
每天开心42137,[玫瑰]
鲍哲,[赞]
顺其自然51669,[爱心]
彩娥,[玫瑰][玫瑰][玫瑰]
心碎的寂寞623,@[赞][赞][赞][玫瑰][玫瑰][玫瑰]
兰银辉,[玫瑰][玫瑰][玫瑰]
你是我的幸福,[调皮][调皮][调皮][调皮][调皮]
蓝天白云,[爱心]
FaLes虛 ￡ 偽,这种男人就值得嫁[赞][赞]
桂香飞杨,[赞][赞][赞][赞][玫瑰][玫瑰]
蓝天白云,[捂脸]
英43607,这样是个好男人。[赞][赞][赞][赞]
卓💤冉,[龇牙][龇牙]
蓝天23487,[赞][赞][赞][赞][赞][赞]
随缘10917,[赞][赞][赞]
782忘记一切,[赞][赞]
随遇而安,[赞][赞][赞][赞]
支姐,[赞]
正.,[爱心]
夏天的雪80770,[赞][赞]
任帮英955,[赞][赞][赞]
罗启华002,[赞][赞][赞]
最爱小海鑫。,[赞][赞][赞][赞][赞][赞][赞][赞]
丁敏352,[火][火][火]
谌rui,关键是啊春怎么找到这里的[捂脸]
晓琳琳,[666][666][666][666][666][666]
依恋,[666]
蔠究，时间会带走一切，,七年没有上班了，除了娃儿老公家务。忙空了就宅家里玩玩手机，躺 躺床，[捂脸][捂脸][捂脸]
159453894,[爱心][爱心]
李姐86588,[赞]
谢根英087,好春好幸福，
User_1587702353871,[赞][赞][赞]
幸福美满,[赞][赞]
文文,[赞][赞][赞][666][666][666]
天天开心04082,[赞]
平静3550,演，你这短视频钱不少了
sq＠睿～澄,[玫瑰][玫瑰][玫瑰]
:春琦,[赞][赞][赞]
张姐,[赞]
百合花,[赞][赞][赞]
代姐168,[赞]
阳光总在风雨后,[赞][赞][赞]
朱伟红,[捂脸][捂脸]
幻想和现实的差距,[666][666][666][666][666]
江琴,@[赞][赞][赞][赞][666][666]
知心人,胖子变好了
瑶~04100,养了这么多动物[爱你]
擦肩而过81391,[火][火][火][火]
小丽    保山,为什么热不脱衣服
海底捞针费苦工75116,羡慕我要是找得只好个，余生 不弃
秋叶7442,[赞][赞]
Beaut＠茶然,[666]
。你值得拥有,[哈欠]
秋96717,[赞]
余生只愿一切随缘,[赞][赞][赞]
旁观者,[玫瑰][玫瑰]
思思不坏呐,[赞][赞][赞]
鱼儿79486,[赞]
zhang08895,[赞]
天天85605,[赞]
罗东红,[玫瑰][玫瑰]
东春,@[赞][赞][赞][赞][赞]
开心就好54297,[玫瑰][玫瑰][玫瑰]
海底捞针费苦工75116,羡慕只辈子都只有自己挣钱养活自己的命
脱俗💔2号,[爱心]
💖喜欢你萌萌哒💘👯,我老公从来都不懂的心疼我[捂脸][捂脸][捂脸]
四季平安30140,[666][666][666]
露。108,最讨厌这样说话的男人
看破红尘却看不透人💔,看男人不光看外表，你要会心疼女人就是好男人，刚开始我看不上这个男人，现在越来越喜欢了[捂脸][捂脸][赞][赞]
一只船员,[赞][赞]
思念76612,@[赞][赞][赞]
人穷志不短898,这胖子可以的
''怪我们始终太念旧ゝ',[赞]
四孃,[赞]
云56543,[赞][赞][赞][赞][赞][赞]
雅芝兰545,[赞][赞]
户户走走走,[赞][赞][赞]
User_1612860951178,[赞]
知足常乐03524,[赞]
捡你不如捡破烂☞,[玫瑰][玫瑰][玫瑰]
hate1567,[赞][赞]
海哥,[赞][赞]
一棵小草359,[玫瑰][玫瑰][赞][赞]幸福美满
琴,[赞][赞]
可爱的闺蜜,[赞][赞][赞]
墙头潶猫,阿春有了胖子，阿春变漂亮了
三妹63022,[玫瑰][玫瑰][玫瑰]
子乐💕,[奸笑]
快乐宝贝98052,这视频好看
岁月不饶人8316,[玫瑰]
💝🎏招财猫🎐..🎈,胖子一看就是摆拍，不象干活的人
淑芳352,[赞][赞][赞][赞][赞][赞][赞]
User_1547461375671,不错
吃苦是福576,[赞]
云南宣威艳姐,[赞]
Amanda％,[龇牙][龇牙][龇牙][龇牙]
媛姐714,[赞]
文明珍,[微笑]
平平淡淡,[赞]
xiaoxhan999,简单点生活挺中意了[龇牙][龇牙][龇牙]
杨春红087,[赞][赞][赞]
张智,[赞][赞][爱心][爱心][爱心]
秀英09161,[赞][赞][赞]
郎洪英305,[赞][赞]
杨燕7309,这个美女有一个好老公
李雪梅,′很妊
小快乐每一天123,[666][666][666]
冬天的雪47931,这么好的男人会有吗
风格5925,我老公要是敢这种语气跟我说话，他就死定了，就是他做的再好这种语气跟我说话，我也不会开心的
张秀珍,[爱心][爱心][爱心]
陈永芳534,[赞][爱心]
万事如意,[玫瑰]
培培吖（加油）,[赞][赞][赞]
桂香,[祈祷]
💞  ꦿ꯭命运,这剧情大转变
向学红178,[玫瑰][玫瑰][玫瑰][赞][赞][赞]
风格5925,把刀子嘴豆腐心演绎的淋漓尽致，这种说话方式很伤人，很讨厌这种相处方式
橙子,@[赞]
笨熊＠印小象广告,[赞][赞][赞]
小丸子,[赞][赞]
湘湘,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
老寇3347,[赞]
=永远会幸福=,春姐，我们看了视频，哈哈[赞][赞][赞][赞][赞][赞]
向贵英7栋,[赞][赞][赞][赞]
陈思宇妈妈,这肉切得太大块了[捂脸]
XL2508,阿春是苦尽甘来了
好人77908,[赞][赞][赞][赞][赞][赞][赞]
alz493,夫妻还是原配好啊，懂得各自的心，懂得互相体谅[赞][玫瑰]
琼在闹市无人问,我们这边还穿羽绒服，他们穿那么少
User_1601339697253,这个女人男人多
____小猫咪,[赞][赞][赞]
老王,[玫瑰]
唉。打工好难🤗,[赞]
User_1613784006379,[赞][赞][赞]
雅如,[玫瑰]
心然698,[赞]
伊人飘香,胖子人也挺好的
＠＠~小草~＠＠,胖子真对阿春好！但也要注意身体安康[赞][赞][赞][赞]
钱途无量13,[赞]
时间诲,[赞]
泓燕,浙江余姚这边的男人都是这样说话的，[捂脸][捂脸]我在浙江余姚22年了
蒲草如丝。,[赞]
幸福流年,[爱心]
快手用户1634890009272,[666][666][666]
快手用户1632131301526,美女，你好福气哦[赞][赞][赞][赞][玫瑰]
凤凰于飞,[奸笑]
♂大小旋♀,春姐家里肯定是搞专修的[捂脸]
ˢ终止爱.,1
其实很简单976,首先女的缺什么东西，然后男的就去工地搬砖，最后东西买回来，这是他们的惯用剧本
丰田,[赞][赞][赞][赞]
🔥美丽的光芒💍🌟,[赞][赞][赞][赞][赞]
冰玫瑰316,胖子说话不好听
快手用户1654493984045,[玫瑰]
刘政:紫气东来吉祥如意,太会疼老婆了[赞]
~*%零^0^度C%*~,[666][666][666]
Angel  樱花,[呆住]
睏北,[玫瑰]
繁花似锦觅安宁965,那个带口罩的不是他妹妹的婆婆吗？演戏就是演戏
开心过好每一天,[赞][赞][赞]
李兴淑－∵,[赞]
只有想不到，没有做不到的343,[玫瑰]
周育模,[666][666][666]
和平精英🔥 知足者,[玫瑰][玫瑰][玫瑰]
缘份,[赞][赞][赞][赞][赞][666][玫瑰][爱心][笑哭][火]
辉5|,[赞][赞][赞][赞]
刘玉莲,[666]
快手用户1637485307428,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
刘玉莲,[玫瑰]
金琴琴（周训海外侄女）,胖子穿的衣服不像搬砖的[奸笑]
小年的乡村生活,你怎么不去工地
霞光🌻,好话被他说得很难听，真是说话像倒墙的
平安一身,[赞][赞][赞]
YUN.云424,有这样的男人真幸福！
User_1600236810998,[赞][赞][赞][赞][爱心][爱心][爱心][爱心][爱心]
好运来76608,[玫瑰][玫瑰][玫瑰]
惠佳馨,现在拍的视频好假，不好看
水＠中⊙月♥,[赞][赞]
王四姐,好看吧[玫瑰][玫瑰]
快手用户1646303387638,[爱心]
从中笑501,[红包][气球][比心][玫瑰]
话柳叶儿拒绝私聊,[捂脸][笑哭]
_°の郁ᵇᵃᵇʸ🌷,[赞][赞][赞]
再来二两898,[赞][赞][赞]
黄娟,[赞]
User_1576976558631,[火]
刘成秀474,[赞]
叶落飘零LLq,[赞][赞]
兰草（宋玉兰）,[赞][赞][赞][玫瑰][玫瑰][玫瑰]
铁核桃,不错，胖哥对人不错，也很体贴人，真幸福[赞][赞][赞][赞][666][666][666][666]
^O^&怡宝～爱吃♥,[哼]
凌瑞兰,[赞][赞][赞][赞][666][666][666][666][玫瑰][玫瑰][玫瑰][玫瑰]
萍姐2774,[赞][赞][赞][赞][赞][赞]
幸福44746,[赞][赞][赞]
程招子,[赞][赞][赞]
利姐5071,[玫瑰]
李王芹58850,[666]
芬芬芳芳333,[赞][赞][赞][爱心][爱心][爱心][爱心]
♀凉凉♀,看到破烦
简单89861,[赞]
