姓名,评论内容
User_1612864454282,[赞]
雨点起泡泡,好吃挣点钱就吃了
风雨同行,[赞]
心杰,[赞][赞][赞][赞][赞]
心语23391想雨918,[666][666][666][666][赞][赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰][火][火][火][火][爱心][爱心][爱心][爱心][色][色][色][色]
田春兰,[赞][赞][赞][赞][赞][赞]
User_1565922538040,在农村这样呆上下半辈子也挺好[赞][赞]
冰冰2596,[赞]
如意（cc,好羡慕你们呀！美女
萍水相逢,胖子哪里的口音
洋妈妈🐑 🍃,这大哥声音比胖子的好听多了。[笑哭]
三只猪猪仙女,江西话吗
梦幻74762,[赞][赞][赞]
鲁46717,[666][666][666][666]
小宝婆婆,[666][666][666][赞][赞][赞]
雨后彩虹99000,[666][666][666]
一只一花,他是真是个好人
雾都902,[赞][赞][赞][赞]
酒醉影子,帮？[捂脸]
逺刂  殇  憖,[玫瑰]
杨孃孃578,@[赞]
孔9073,[赞][赞][赞][赞][赞][火][火][火][666][666][666]
冰雪59205,上海人
。。,想琴琴了
汶秀406,[赞][赞][赞]
村姑1409,[赞]
宠着我的人才有资格管着我,花甲美味
加油2020   😊,[赞][赞][赞][赞][赞]
随缘99938,[黑脸问][黑脸问][黑脸问][黑脸问]
颖,[赞][赞]
宠着我的人才有资格管着我,说的好
雅芝兰545,[赞]
冷风夜雨35779,[赞][赞]
为祖国强大而努力,[赞][赞][赞][赞][赞][赞][666][666][666][666][666][666]
龙井街治强盲人按摩店,[玫瑰][赞]
杏仁雨324,[爱心]
💫晴💫儿,你老公 宁波人？
可可可可可🉑乐,这不是老高买的车吗
浩宇67834,[赞][赞]
🥳予我深情菲儿❤️,[赞][赞][赞]
五月的花844,[龇牙][龇牙][龇牙][龇牙][龇牙]
彭波,[666][666][666]
夏玲萍,@🍺，海燕姐🍺 @梦中女兵 @User_1614848350995 @夏三 @单身大叔 @凌云2259 @★心简单世界就简单 @小懒🐷 的小猪🐷 呢 @小曦儿吖 @阿伟家的（铁粉） @道富宝 @杨俊姐姐 @牛爱芳的小春花 @张常宁-粉丝 @成龙 @山鸡哥的小师妹 @三姐双胞胎妈妈 @美林和杨俊 @蜀和春 [愉快][委屈][呆住][色][笑哭][赞]
User_1626522837375,[赞][赞]
胖妹,[玫瑰][玫瑰]
夏玲萍,@小懒🐷 的小猪🐷 呢 @★心简单世界就简单 @凌云2259 @单身大叔 @夏三 @User_1614848350995 @梦中女兵 @🍺，海燕姐🍺 @小曦儿吖 @阿伟家的（铁粉） @道富宝 @杨俊姐姐 @牛爱芳的小春花 @张常宁-粉丝 @成龙 @三姐双胞胎妈妈 @蜀和春 [赞][笑哭][色][呆住][委屈][愉快]
白茶清欢7987,[赞]
或名（长付）,老高呢
👑🇨🇳燕儿飞💍,打电话时可以不拍到手机📱吗？[捂脸]
庞春连341,[玫瑰][玫瑰]
快手用户1658325226416,[赞]
枫叶飞舞811,胖子浙江的
刘坤昊妈妈,[赞]
XGQ416,[赞][赞]
戴春霞,[赞][赞]
人间烟火,分手就好了
快手用户1636860690717,[赞][赞]
快手用户1659774163535,[玫瑰]
会流泪的沙鱼635,[666][666]
雪中飛633,[666][666][666]
名珠852,[赞][赞][赞]
把自己往死里打扮狠狠爱…,好[赞]，㊗️愿你们永远幸福美满健康
快乐每天42792,[赞][赞][赞]
快乐31548,你演过了那来这么好的男人
美好梦想,[赞][笑哭]
您好,[玫瑰]
红苹果,[赞][赞][赞][赞][赞][玫瑰]
👄淡然一笑❤💎🐠🐠,浙江话
小玲子,[赞][赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰]
潇洒走一回2651,[赞][赞][赞][赞][赞]
丽珍,[赞]
44＠,蔥香花卷做得很好人人見了都喜歡
🕊琴琴ღ是宝贝᭄ꦿ꯭,还是喜欢听家乡话
幸福女人。。。刘,[赞][赞][赞][赞][赞][赞]
夕阳红N2VGeDoL,[捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][赞][赞][赞][赞][赞][赞][赞]
梦72081,@[赞][赞][赞][赞]
User_1581769040071,好丈夫
梦中美人635,[赞][赞]
梦中美人635,[赞][赞]
茶～有情,就看上他们做的菜了，故事情节嘛真是不信的
🔥廖琴🔥,好男人[赞][赞][赞]，自己的女人不痛谁痛
User_1547044925331,[玫瑰][玫瑰][玫瑰]
逆袭风妹,阿春做的花卷看着真有食欲了！[捂脸][笑哭][赞][赞][赞]
"white fox,",我也想找个疼我的人[捂脸][捂脸]
橘子小榶果,老高的三轮车[捂脸]
💞ღ余生᭄爱自ღ💞,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
💞ღ余生᭄爱自ღ💞,[666][666][666][666][666][666][666][666][666][666][666][666][666][666][666][666][666]
平淡健康6868,[赞][赞][赞]
windy,[赞]
蜀和春,喜欢我们的生活视频记得关注点赞哦，么么哒！[玫瑰][玫瑰][玫瑰]
安安56412,[火][火][火][玫瑰][玫瑰][玫瑰]
无名,[赞][赞][赞]
天天开心,[赞][赞][赞]
希望每天都要有好运连连…,@小青袭击你
往后&遇生＠,大锅你过来帮哈忙了[不看][不看]
静好,[火][火][火][火][火][火]
🌷流星雨许愿🌺🌴,[赞][赞][赞][赞]
👄＠久儿👄,春姐我想和你一起包地种。
人生无悔0116,[赞][赞][赞][赞][赞][赞][赞][赞]
官官3706,多少离婚的都是被家里人多管闲事拆散的
🔥美丽的光芒💍🌟,[赞][赞][赞][赞][赞][赞]
王世友014,[赞]
敷衍的微笑138,[礼花]
✨彩✨虹✨,[赞][赞][赞]
客舟听雨945,[666][666]
＠喜姐（ ﹡ˆoˆ﹡ ）,就是啊！支持胖子疼媳妇
『白昼,不要在意任何人，只要两个人幸福就好[玫瑰][玫瑰][玫瑰][玫瑰]
黄丽霞女仕,好幸福的阿春[赞][赞][赞][赞][赞][赞][赞]
白云12347,[赞][赞][赞]
飞翔大侠,多吃萝卜少操心，阿春不是那种x！[赞][赞][赞][666][666][666][玫瑰][玫瑰][玫瑰]
身体好,最讨厌别人管
🙂开心就好！,[赞]
冬季雪花飘满天,[赞][赞][赞]
污境🐶,[火][火][火][火]
阳光91674,[难过][难过][难过][难过]
娟子02443,[赞][赞][赞]
安静,阿春多好呀[赞]
艳艳❤『乐芳，曹家』,25分钟前
君莉,[666]
杨素琴,[赞]
静柔620,[赞][赞][赞]
𝙯𝙝𝙤𝙪.🧊☃,前排前来
把爱寄给天使882,[赞][赞]
孔木辛,[笑哭][笑哭]
吕琴,摆摊加卖菜。也是吃香的，你口才那么好
User_1576416100262,[666][666][666][666][666][666]
余生l y,你一天的戏真的多了[捂脸]
糖无量,[火]
封心锁爱,这男人上海人
磁县潮汕牛肉火锅（燕子）,失去之后才知道珍惜，失而复得的感情胖子好好珍惜吧
l在美也只是曾经！1,她老公是浙江的吗
90后单亲妈妈（小艾）,这个是配音啊[捂脸][捂脸][捂脸]
A゛敲喜欢你💋,生活不就是过个你情我愿嘛
茉莉花8332崔崔618,[捂脸][捂脸][捂脸][捂脸][捂脸]这不是我家乡话吗，
美好人生61802,[玫瑰]
城市小雪,[捂脸]
蓉（两个儿子的妈妈）,[干杯][干杯][干杯]
小熙OK,四分钟前
花开富贵,这样的生活很惬意我喜欢 好羡慕你
ˡⁱᵘ先生专属👧🍼,三分钟前
怪ʷᵒ愛太深ˡᵃ .,53个赞
花开富贵,我就特别爱吃花卷[捂脸][捂脸]可惜已经很长时间没吃过了
ℳ.এ᭄零栀.꧔ꦿএ,31
老犯困.,来了
沫之夏◇,来了
花开富贵,哟吼[捂脸][捂脸]
꧁忘ᝰ了ᝰ我꧂,我第一个[爱你]
花开富贵,第一第一[捂脸][捂脸][捂脸][优秀][优秀]
