name,address,lat,lng,tel,city,province,type,brand
比亚迪汽车王朝网（翔荣迪包河方圆荟商超店）,合肥市滨湖新区徽州大道与紫云路交口方圆荟D-1016,31.742499,117.289068,,合肥,安徽省,,比亚迪
比亚迪汽车海洋网（合肥路骐4S店）,安徽省合肥市庐阳区蒙城北路1111号恒信汽车城B20-B23商铺,31.919196,117.262938,0551-65272228,合肥,安徽省,,比亚迪
比亚迪汽车王朝网（盛世路骐包河融创茂商超店）,安徽省合肥市包河区庐州大道800号融创茂1075 1076商铺,31.71,117.31,,合肥,安徽省,,比亚迪
比亚迪汽车海洋网（包河漫乐城鑫丰迪商超店）,安徽省合肥市包河区徽州大道838号漫乐城购物中心1F-119C铺位,31.835067,117.286272,0551-62860723,合肥,安徽省,,比亚迪
比亚迪汽车王朝网（合肥新迪4S店）,安徽省合肥市包河区东流路26号,31.814018,117.29143,0551-63410588,合肥,安徽省,,比亚迪
比亚迪汽车海洋网（包河繁花大道鑫胜迪城市展厅）,合肥市包河工业区纬二路18号,31.792585,117.297554,0551-64392999,合肥,安徽省,,比亚迪
比亚迪汽车王朝网（合肥盛世新景4S店）,安徽省合肥市庐阳区杏花村街道蒙城北路1011号,31.891182,117.277061,0551-66029520,合肥,安徽省,,比亚迪
比亚迪汽车海洋网（庐阳商之都鑫粤迪商超店）,合肥市庐阳区宿州路8号商之都A-1F-006号商铺,31.849722,117.288127,0551—63875898,合肥,安徽省,,比亚迪
比亚迪汽车王朝网（翔源迪长丰世纪金源商超店）,安徽省合肥市长丰县双凤工业区蒙城北路与双墩路交叉口世纪金源购物中心一层1053-1054铺位,32.010586,117.252746,0551-62888863,合肥,安徽省,,比亚迪
比亚迪汽车王朝网（联昊合盛包河万达商超店）,合肥市包河区万达苏宁易购广场一层WBF36号场地,31.857377,117.302055,0551-67719318,合肥,安徽省,,比亚迪
比亚迪汽车王朝网（安徽翔福迪4S店）,安徽省合肥市北城双凤开发区淮南北路22号宝湾国际汽车城,31.940654,117.28966,0551-63682228,合肥,安徽省,,比亚迪
比亚迪汽车海洋网（合肥鑫盛达迪4S店）,合肥市包河经济开发区天津路1385号2幢厂房101,31.791426,117.34846,0551-66936668,合肥,安徽省,,比亚迪
比亚迪汽车王朝网（合肥翔迪4S店）,安徽省合肥市包河区长春街8号,31.797295,117.35249,0551-63877999,合肥,安徽省,,比亚迪
比亚迪汽车王朝网（合肥新纪元4S店）,安徽省合肥市新站区大泽路与灵石路交口安徽燕青汽车用品有限公司厂房,31.888455,117.35163,0551-63699788,合肥,安徽省,,比亚迪
比亚迪汽车海洋网（合肥鑫锦迪4S店）,合肥市新站区新海大道11号合肥乐盟科技有限公司厂房内,31.893062,117.354547,0551-67173888,合肥,安徽省,,比亚迪
比亚迪汽车海洋网（合肥联昊合耀4S店）,安徽省合肥市瑶海区长江东路53号,31.868796,117.389957,0551-67775777,合肥,安徽省,,比亚迪
比亚迪汽车王朝网（翔利迪瑶海龙湖天街商超店）,安徽省合肥市瑶海区长江东路与王岗路交口龙湖天街一层A-42CA商铺,31.867376,117.391383,0551-67750562,合肥,安徽省,,比亚迪
比亚迪汽车海洋网（合肥联昊合一4S店）,安徽省合肥市肥东经开区包公大道288号,31.890571,117.412353,0551-67776555,合肥,安徽省,,比亚迪
比亚迪汽车王朝网（合肥联昊4S店）,安徽省合肥市肥东县包公大道与祥和路交叉口北侧,31.891315,117.42912,0551-67791168,合肥,安徽省,,比亚迪
比亚迪汽车海洋网（肥西国际汽车城鑫慧迪城市展厅）,安徽省合肥市肥西县上派镇西南国际汽车城19幢109,31.4351,117.857,0551-62873993,合肥,安徽省,,比亚迪
比亚迪汽车海洋网（巢湖社豪4S店）,安徽巢湖经济开发区花山工业区巢宁路以北巢湖市紫豪汽车销售服务有限公司3幢,31.642497,117.941609,0551-82333377,合肥,安徽省,,比亚迪
比亚迪汽车王朝网（路骐东方荟城市展厅）,安徽省芜湖市无为市无城镇东门外大街与长江路交叉口东方荟商业综合体,31.293182,117.93888,0553-6361588,芜湖,安徽省,,比亚迪
比亚迪汽车海洋网（芜湖路骐4S店）,安徽省芜湖市弋江区长江南路86号,31.269761,118.351329,0553-4830001,芜湖,安徽省,,比亚迪
比亚迪汽车王朝网（芜湖卓御4S店）,安徽省芜湖市弋江区峨山路1号（易和汽车城）,31.27537,118.35078,0553-2285777,芜湖,安徽省,,比亚迪
比亚迪汽车王朝网（芜湖卓景4S店）,安徽省芜湖市鸠江区芜湖市汽车服务中心（芜宣高速北侧，鸠兹创业街南侧）9号,31.367033,118.41621,0553-3902088,芜湖,安徽省,,比亚迪
比亚迪汽车海洋网（芜湖万春西路路骐4S店）,安徽省芜湖市鸠江区官陡街道万春西路180号（亚夏二手车市场、南翔车都入口处）,31.380835,118.439723,0553-2218777,芜湖,安徽省,,比亚迪
比亚迪汽车王朝网（东和鸿泰禹都大道城市展厅),安徽省蚌埠市怀远县经济开发区禹都大道6号,32.969265,117.25624,0552-2072229,蚌埠,安徽省,,比亚迪
比亚迪汽车王朝网（蚌埠翔瑞迪4S店）,中国（安徽）自由贸易试验区蚌埠片区蚌埠市迎宾大道1155号（蚌埠国际汽车城19号楼）,32.866208,117.308335,0552-3032666,蚌埠,安徽省,,比亚迪
比亚迪汽车海洋网（蚌埠汇迪4S店）,蚌埠市迎宾大道西侧（蚌埠市国际汽车城金和路5号）,32.867405,117.309696,0552-3158111,蚌埠,安徽省,,比亚迪
比亚迪汽车王朝网（东和鸿瑞鹏欣水游城城市展厅),安徽省蚌埠市蚌山区荆山路1501号,32.928354,117.362138,0552-2072226,蚌埠,安徽省,,比亚迪
淮南市宏迪汽车服务有限公司寿县分公司,安徽省淮南市寿县寿春镇寿滨村东队15号,32.5213,116.78999,,淮南,安徽省,,比亚迪
淮南市宏迪汽车服务有限公司凤台分公司,凤台县亿联·皖北五金家居城C区6栋103、104、105号,32.713142,116.767167,0554-6438365,淮南,安徽省,,比亚迪
比亚迪汽车海洋网（淮南广之兴4S店）,安徽省淮南市淮南经济技术开发区振兴南路28号国际汽配城西门对面,32.657446,117.063366,0554-2660555,淮南,安徽省,,比亚迪
比亚迪汽车王朝网（淮南宏迪4S店）,安徽省淮南市大通区国庆东路淮南国际汽配城19栋,32.659855,117.06649,0554-6438797,淮南,安徽省,,比亚迪
马鞍山市安途汽车销售有限公司,安徽省马鞍山市含山县环峰镇国本大市场20#展馆,31.7091,118.07923,,马鞍山,安徽省,,比亚迪
比亚迪汽车王朝网（迪优振兴北路城市展厅),安徽省马鞍山市当涂县姑孰镇兴北路商会大厦南楼一号,31.571763,118.500824,0558-6520939,马鞍山,安徽省,,比亚迪
比亚迪汽车海洋网（马鞍山迪耀4S店）,马鞍山市雨山区九华西路1500号佳达科技工业园21栋,31.6650542,118.4865322,0555-2227555,马鞍山,安徽省,,比亚迪
比亚迪汽车海洋网（雨山湖西南路迪辛伦城市展厅）,马鞍山经济技术开发区湖西南路1号底层商铺B3,31.63478,118.49595,0555-2762666,马鞍山,安徽省,,比亚迪
比亚迪汽车王朝网（马鞍山顺迪4S店）,安徽省马鞍山市雨山区湖西南路8号,31.639827,118.498689,0555-8362666,马鞍山,安徽省,,比亚迪
比亚迪汽车王朝网（迪弘花山星悦广场商超店）,安徽省马鞍山市花山区五担岗路398号伟星星悦广场1F-08号,31.691269,118.553134,,马鞍山,安徽省,,比亚迪
比亚迪汽车海洋网（淮北金美迪4S店）,安徽省淮北市相山区瑞骑路9号,33.926951,116.795062,0561-7297666,淮北,安徽省,,比亚迪
比亚迪汽车王朝网（淮北金禹元迪4S店）,安徽省淮北市烈山区烈山镇迎宾大道国购车管所西侧10米,33.92693,116.796005,0561-3071816,淮北,安徽省,,比亚迪
比亚迪汽车海洋网（铜陵小迪4S店）,安徽省铜陵市郊区桥南4S店集群,30.870219,117.770671,0562-2806668,铜陵,安徽省,,比亚迪
比亚迪汽车王朝网（星电铜官万达商超店）,安徽省铜陵市铜官区石城大道中段599号万达广场1层1006号商铺,30.944129,117.83041,,铜陵,安徽省,,比亚迪
比亚迪汽车王朝网（铜陵宁瑞4S店）,安徽省铜陵市铜官区国际汽车城宁瑞比亚迪4S店,30.937056,117.90009,0562-2199666/0562-2199555,铜陵,安徽省,,比亚迪
比亚迪汽车王朝网（好骏迪浩瀚汽车城城市展厅）,安徽省安庆市宿松县振兴大道浩瀚汽车城13号楼,30.211562,116.109828,0556-5659888,安庆,安徽省,,比亚迪
宿松新环汽车销售服务有限公司,安徽省宿松县孚玉镇宿松路104号,30.18372,116.11947,,安庆,安徽省,,比亚迪
比亚迪汽车王朝网（桐城好胜迪4S店）,安徽省安庆市桐城市龙眠街道金大地工业集中区2#101,31.077911,116.988095,0556-6595888,安庆,安徽省,,比亚迪
比亚迪汽车王朝网（顺迪易麦发城市展厅）,安徽省安庆市迎江区华中西路666号翡翠华庭S1#商业楼30#商铺,30.506915,117.051576,,安庆,安徽省,,比亚迪
比亚迪汽车海洋网（安庆启迪4S店）,安庆市宜秀区大桥街道英德利国际汽车城总体规划内,30.568848,117.05968,0556-5029777,安庆,安徽省,,比亚迪
比亚迪汽车海洋网（迎江惠康丰骏迪城市展厅）,安徽省安庆市迎江区人民路街道人民东路99号惠康商场A区A1,30.504794,117.075599,0556-5119988,安庆,安徽省,,比亚迪
比亚迪汽车王朝网（安庆好迪4S店）,安徽省安庆市宜秀区大桥街道张四墩路S12商铺,30.56773,117.073654,0556-5368888,安庆,安徽省,,比亚迪
比亚迪汽车海洋网（宜秀弘阳广场丰弘迪商超店）,安徽省安庆市宜秀区大桥街道弘阳广场1层1023-1024号,30.544174,117.10048,0556-5119977,安庆,安徽省,,比亚迪
比亚迪汽车海洋网（黄山小迪4S店）,安徽省黄山市休宁县万安镇齐云山东大道59号,29.79,118.23,18856205599,黄山,安徽省,,比亚迪
比亚迪汽车王朝网（黄山信迪4S店）,安徽省黄山市休宁县万安镇齐云山东大道71号,29.779319,118.23371,0559-7777666,黄山,安徽省,,比亚迪
比亚迪汽车海洋网（屯溪社屋前路恒宁城市展厅）,黄山市屯溪区屯光大道8号,29.722768,118.340023,0559-2579969,黄山,安徽省,,比亚迪
定远弗迪汽车销售服务有限公司,安徽省滁州市定远县鲁肃大道8187楼,32.520514,117.690487,18098397711,滁州,安徽省,,比亚迪
比亚迪汽车海洋网（丰乐大道东和鸿泰城市展厅）,安徽省滁州市南谯区丰乐大道2599号,32.246267,118.30905,0550-3835802,滁州,安徽省,,比亚迪
比亚迪汽车王朝网（滁州东和泰昌4S店）,安微省滁州市琅琊区丰乐大道2599号,32.252552,118.31538,0550-3707777,滁州,安徽省,,比亚迪
比亚迪汽车海洋网（滁州东和鸿瑞4S店）,安徽省滁州市金凤路88号,32.265374,118.347073,0550-3166611,滁州,安徽省,,比亚迪
比亚迪汽车王朝网（东和兴隆琅琊金鹏玖玖商超店 ）,安徽省滁州市琅琊区金山路与扬子路交口琅琊金鹏玖玖广场1F-A041,32.327166,118.336116,0550-3533355,滁州,安徽省,,比亚迪
比亚迪汽车王朝网（东和鸿奕经七路城市展厅）,安徽省天长市石梁镇十八集社区徐庄队,32.693154,118.939167,0550-2406087,滁州,安徽省,,比亚迪
天长市易能新能源汽车销售服务有限公司,天长市万寿中路南侧120号,32.681172,119.026909,0550-2408070,滁州,安徽省,,比亚迪
临泉县雨祥汽车销售有限责任公司,安徽省阜阳市临泉县临泉汽车城12栋B座,33.024678,115.297054,,阜阳,安徽省,,比亚迪
比亚迪汽车王朝网（东和鸿武国际汽车城城市展厅）,安徽省阜阳市临泉县国际汽车城26A栋,33.021973,115.300094,0558-6520939,阜阳,安徽省,,比亚迪
比亚迪汽车海洋网（阜南国际汽车城东和鸿耀城市展厅）,安徽省阜阳市阜南县鹿城镇S328省道北侧国际汽车城10号楼103-104号,32.676912,115.601376,13625583098,阜阳,安徽省,,比亚迪
比亚迪汽车王朝网（东和鸿明阜南汽车城城市展厅),安徽省阜阳市阜南县唐城镇阜南国际汽车城1#109-117,32.675165,115.607127,,阜阳,安徽省,,比亚迪
界首市嘉艺汽车销售有限公司,界首市法姬娜大道D区3-7的108、109号,33.257001,115.381955,,阜阳,安徽省,,比亚迪
太和县迪之新汽车销售有限公司,安徽省阜阳市太和县三角元和美汽车城院内,33.218671,115.60393,18155829057,阜阳,安徽省,,比亚迪
比亚迪汽车王朝网（阜阳东和鸿扬4S店）,安徽省阜阳市太和县经济开发区D区和美汽车城26号,33.218037,115.605336,19166132225,阜阳,安徽省,,比亚迪
比亚迪汽车海洋网（阜阳东和鸿泰4S店）,安徽省阜阳市太和县晶宫国际汽车城2号展厅,33.229587,115.602066,0558-8210128,阜阳,安徽省,,比亚迪
比亚迪汽车海洋网（阜阳鑫同迪4S店）,安徽省阜阳市颍州区阜临路889号,32.91024,115.76948,0558-2375588,阜阳,安徽省,,比亚迪
比亚迪汽车海洋网（颍州苏宁易购东和鸿蒙商超店）,安徽省阜阳市颍州区淮河路767号苏宁百货苏宁易购商场W18029铺,32.87203,115.821493,0558-2253387,阜阳,安徽省,,比亚迪
比亚迪汽车王朝网(阜阳迪之嘉4S店）,安徽省阜阳市颍州区新安大道218号,32.861032,115.846484,0558-3666631,阜阳,安徽省,,比亚迪
比亚迪汽车海洋网（颍泉万达东和鸿瑞商超店）,安徽省阜阳市颍泉区太和路396号万达商场室内步行街1F层1010A、1010B,32.93392,115.816798,0558-2256612,阜阳,安徽省,,比亚迪
比亚迪汽车海洋网（阜阳东和泰昌4S店）,安徽省阜阳市开发区汽贸物流园腾飞路75号,32.839031,115.860292,0558 -6669962,阜阳,安徽省,,比亚迪
比亚迪汽车王朝网（阜阳迪之鑫4S店）,安徽省阜阳市颍州区京九办汽贸路188号,32.842754,115.859069,0558-3666661,阜阳,安徽省,,比亚迪
比亚迪汽车王朝网（迪之弘颍东爱情海商超店）,安徽省阜阳市颍东区涡阳南路148号爱情海购物广场1013A,32.90442,115.850571,,阜阳,安徽省,,比亚迪
比亚迪汽车王朝网（东和鸿胜林海尚城城市展厅),安徽省阜阳市颍上县林海尚城B区9#103/104/105/106/107/108/109/110/111/112室,32.645035,116.248512,0558-4288555,阜阳,安徽省,,比亚迪
砀山乐迪汽车销售服务有限公司,宿州市砀山县经济开发区汽博城2栋125,34.419539,116.409963,,宿州,安徽省,,比亚迪
比亚迪汽车王朝网（金乐迪汽博城城市展厅）,安徽省宿州市砀山县经济开发区汽博城2栋126号,34.418194,116.412125,0557-8286777,宿州,安徽省,,比亚迪
比亚迪汽车王朝网（宿州金嘉迪4S店）,安徽省宿州市埇桥区经济开发区西昌南路A320号,33.597131,116.970642,0557-3665555,宿州,安徽省,,比亚迪
比亚迪汽车海洋网（宿州金万尚4S店）,安徽省宿州市经开区白马汽车城西昌南路A298号,33.603524,116.971409,0557-3157777,宿州,安徽省,,比亚迪
比亚迪汽车海洋网（埇桥万达金宝尚商超店）,安徽宿州市埇桥区宿州CBD万达广场室内步行街一层（1012、1015、1016A、1025B）,33.641083,116.98015,0557-3037888,宿州,安徽省,,比亚迪
比亚迪汽车王朝网（宿州金弘4S店）,安徽省宿州市埇桥区东二环路城东循环经济示范园,33.631393,117.04445,0557-2639999,宿州,安徽省,,比亚迪
灵璧县恒成汽车销售有限公司,灵璧县经济开发区虞姬大道南段与奇石大道交叉口,33.532538,117.55958,,宿州,安徽省,,比亚迪
泗县泗州之星汽车销售服务有限公司,宿州市泗县多金汽车城11栋101号,33.509788,117.880792,,宿州,安徽省,,比亚迪
六安市叶集区祥迪汽车销售有限公司,安徽省六安市叶集实验区叶集思源市场站前路,31.840957,115.938129,0564-6558118,六安,安徽省,,比亚迪
比亚迪汽车王朝网（金丰迪亚夏汽车城城市展厅）,安徽省六安市金寨县亚夏汽车城23栋,31.730574,115.970315,0564-7766600,六安,安徽省,,比亚迪
比亚迪汽车王朝网（丰迪金安万达商超店）,安徽省六安市金安区皋城路万达广场1A33、1A35铺,31.762587,116.509909,,六安,安徽省,,比亚迪
比亚迪汽车海洋网（六安鑫信迪4S店）,安徽省六安经济技术开发区金太阳国际汽车城21幢275铺,31.755273,116.567958,0564-3222188,六安,安徽省,,比亚迪
比亚迪汽车王朝网（六安翔隆迪4S店）,安徽省六安市金安区经济技术开发区金太阳国际汽车城2期43号楼101铺,31.753505,116.569122,0564-3373999,六安,安徽省,,比亚迪
比亚迪汽车王朝网（六安兴金迪4S店）,安徽省六安市金安区皖西大道A26号,31.762276,116.61332,0564-3837676,六安,安徽省,,比亚迪
比亚迪汽车海洋网（六安信泰4S店）,安徽省六安市金安区三十铺镇东方汽车城南京路与大华山路交叉口,31.762509,116.618988,0564-3300558,六安,安徽省,,比亚迪
舒城宏顺汽车销售服务有限公司,安徽省六安市舒城县城关镇经济技术开发区三里河路1幢1层,31.47525,116.945686,13733003311,六安,安徽省,,比亚迪
比亚迪汽车王朝网（翔冠迪舒城万达商超店）,安徽省六安市舒城县城关镇万达广场一楼1030号,31.473671,116.965874,,六安,安徽省,,比亚迪
比亚迪汽车海洋网（亳州迪之耀4S店）,安徽省亳州市谯城区振谯路与紫苑路交叉口南100米（春雨汽车城内）,33.823899,115.755114,0558-5615999,亳州,安徽省,,比亚迪
比亚迪汽车王朝网（亳州新梦迪4S店）,安徽省亳州市谯城区春雨国际汽车城内,33.823654,115.755226,0558-8888955,亳州,安徽省,,比亚迪
比亚迪汽车王朝网（迪之鑫谯城紫金广场商超店）,安徽省亳州市高新区紫金广场一层133 135-137 151-153 155,33.831104,115.780003,0558-5119855,亳州,安徽省,,比亚迪
比亚迪汽车海洋网（谯城万达广场迪之恒商超店）,安徽省亳州市谯城区汤王大道399号亳州谯城万达广场内,33.873945,115.76478,0558-5082299,亳州,安徽省,,比亚迪
比亚迪汽车海洋网（谯城魏武大道迪之虹城市展厅）,安徽省亳州市谯城区魏武大道金王朝大酒店南10米,33.84063,115.7872,0558-5085999,亳州,安徽省,,比亚迪
比亚迪汽车王朝网（迪之嘉涡阳汽车城城市展厅）,安徽省亳州市涡阳县309省道大步汽车城2幢-2南三间,33.518627,116.177748,0558-7522666,亳州,安徽省,,比亚迪
比亚迪汽车王朝网（池州富林4S店）,安徽省池州市贵池区青莲路汽车4S店集聚区K地门面,30.615909,117.527846,0566-2030178,池州,安徽省,,比亚迪
比亚迪汽车海洋网（池州宁瑞4S店）,安徽省池州市平天湖风景区物流园汽车集中区,30.619386,117.534562,0566-2030768,池州,安徽省,,比亚迪
泾县鑫瑞汽贸有限责任公司,宣城市泾县泾川镇经济开发区新昌路,30.694856,118.445275,,宣城,安徽省,,比亚迪
绩溪广通汽车销售服务有限公司,绩溪县华阳西区会山路电信通讯楼,30.065985,118.576309,0563-81677788,宣城,安徽省,,比亚迪
比亚迪汽车王朝网（宣城丰迪4S店）,安徽省宣城市宣州区鸿越大道20号,30.931645,118.724928,0563-2021123,宣城,安徽省,,比亚迪
比亚迪汽车海洋网（宣城源浩4S店）,安徽省宣城市飞彩办事长玉荷路5号,30.939747,118.726283,0563-2823888,宣城,安徽省,,比亚迪
郎溪恒丰汽车贸易有限公司,郎溪县建平镇宁芜路与胥河路汽车大市场,31.148531,119.197756,0563-7888878,宣城,安徽省,,比亚迪
比亚迪汽车海洋网（闽侯梅园上街广场瑞兴迪城市展厅）,福建省福州市闽侯县上街镇国宾大道350号梅园上街广场1号楼03-07号商铺,26.075284,119.188518,0591-62335333,福州,福建省,,比亚迪
比亚迪汽车王朝网（盛世路骐高新城市展厅）,福建省福州市闽侯县上街镇科技东路11号网讯智慧中心C楼1层06,26.047586,119.225217,0591-83460000,福州,福建省,,比亚迪
比亚迪汽车海洋网（闽侯万达盛世新景商超店）,福建省福州市闽侯县南屿镇乌龙江南大道69号福州高新万达广场室内步行街1F1068A、1069A号商铺,25.997722,119.226218,0591-87530000,福州,福建省,,比亚迪
比亚迪汽车王朝网（金山盛世新景4S店）,福建省福州市仓山区建新镇红江路6号金山工业园区C区18号楼层,26.023051,119.262101,0591-86210000,福州,福建省,,比亚迪
比亚迪汽车海洋网（福州盛世开元4S店）,福州市晋安区新店镇北三环高架桥下金城福园东100米,26.121564,119.303759,0591-83540000,福州,福建省,,比亚迪
比亚迪汽车海洋网（仓山万达广场易致城市展厅）,福建省福州市仓山区金山街道浦上大道272号仓山万达广场A区（A1-A4）1层185商铺,26.035209,119.273672,0591-87327293,福州,福建省,,比亚迪
比亚迪汽车王朝网（盛世新景台江万象九宜城商超店）,福建省福州市台江区上海街道西环中路691号万象九宜城一层102号、1.5层J26号,26.064211,119.290545,,福州,福建省,,比亚迪
比亚迪汽车王朝网（盛世新景晋安世欧广场商超店）,福建省福州市晋安区晋连路19号世欧广场A4-1-15/16/17号,26.070231,119.32684,,福州,福建省,,比亚迪
比亚迪汽车海洋网（台江中央金座盛世新景城市展厅）,福建省福州市台江区曙光路118号宇洋中央金座写字楼1层02-3单元,26.053821,119.341179,0591-83710000,福州,福建省,,比亚迪
比亚迪汽车王朝网（盛世新景叶夏路城市展厅）,福建省福州市仓山区盖山镇叶夏路192号2#楼,26.011393,119.342318,0591-83850000,福州,福建省,,比亚迪
比亚迪汽车海洋网（晋安宜家家居广场兆鸿商超店）,福建省福州市晋安区福马路788号福州宜家家居广场L1层01A87号,26.064579,119.366827,15205083799,福州,福建省,,比亚迪
比亚迪汽车海洋网（福州榕兴4S店）,福州市仓山区则徐大道635号,26.013638,119.348009,0591-83535779,福州,福建省,,比亚迪
比亚迪汽车王朝网（福州盛世新景4S店）,福建省福州市仓山区大浦路12号安腾商业广场（一区）新能源汽车产业园18块地9号楼1层01店面,25.997083,119.355675,13559191757,福州,福建省,,比亚迪
比亚迪汽车王朝网（闽侯盛世开元4S店）,福建省福州市闽侯县尚干镇祥通路12号,25.91825,119.3825,0591-22615566,福州,福建省,,比亚迪
比亚迪汽车海洋网（福州福兴迪4S店）,福建省福州市马尾区马尾镇兴业东路160号,26.021662,119.427704,0591-83687666,福州,福建省,,比亚迪
比亚迪汽车王朝网（福建宏迪4S店）,福建省福州市马尾区马江路28号,26.017509,119.42675,0591-22619666,福州,福建省,,比亚迪
比亚迪汽车海洋网（福州乾元新景4S店）,福建省福州市闽侯县尚干镇详通路1号,25.916387,119.385926,,福州,福建省,,比亚迪
比亚迪汽车王朝网（福清盛世新景4S店）,福建省福州市福清市石竹街道福政路38号,25.720598,119.322173,0591-85163988,福州,福建省,,比亚迪
比亚迪汽车海洋网（福清易维4S店）,福建省福州市福清市石竹街道高仑村福玉路7号,25.716967,119.327695,0591-85880959,福州,福建省,,比亚迪
比亚迪汽车王朝网（盛世卓景达江路城市展厅）,福建省福州市连江县江南镇达江路66号1#厂房,26.19156,119.553807,0591-26330000,福州,福建省,,比亚迪
比亚迪汽车海洋网（后溪镇盛世开元4S店）,厦门市集美区后溪镇天水路503号205单元,24.63314,118.058817,0592-6582800,厦门,福建省,,比亚迪
比亚迪汽车海洋网（厦门宝兴迪4S店）,厦门市海沧区马青路1233-12号之一,24.488947,118.012076,0592-6898966,厦门,福建省,,比亚迪
比亚迪汽车王朝网（海沧盛世开元4S店）,福建省厦门市海沧区马青路1233号,24.48885,118.0133,0592-6888809,厦门,福建省,,比亚迪
比亚迪汽车海洋网（厦门诚兴迪4S店）,厦门市同安区西柯镇同集北路300-17-101室之一,24.685908,118.144352,0591-5979666,厦门,福建省,,比亚迪
比亚迪汽车王朝网（同安盛世开元4S店）,福建省厦门市同安区同集北路300-15-103号,24.686689,118.146109,（0592）7312662,厦门,福建省,,比亚迪
比亚迪汽车王朝网（乾元新景集美银泰百货商超店）,厦门市集美区同集南路68号商业广场1层106室,24.586363,118.108774,0592-6053315,厦门,福建省,,比亚迪
比亚迪汽车海洋网（新时代大厦乾元新景城市展厅）,福建省厦门市湖里区中国（福建）自由贸易试验区厦门片区湖里大道1号新时代大厦1-9、1-10、1-11单元,24.511348,118.094917,0592-6890899,厦门,福建省,,比亚迪
比亚迪汽车王朝网（乾元新景北方商务大厦城市展厅）,福建省厦门市自由贸易区试验区厦门片区湖里大道6号北方商务大厦102-103单元,24.511248,118.096271,0592-6891301,厦门,福建省,,比亚迪
比亚迪汽车王朝网（盛世开元高崎北路城市展厅）,福建省厦门市湖里区高崎北路436号金绿物流城1F-A区,24.551883,118.12603,0592-6537077,厦门,福建省,,比亚迪
比亚迪汽车海洋网（厦门湖里区乾元新景4S店）,福建省厦门市湖里区高崎北路132号,24.544357,118.12684,0592-6083158,厦门,福建省,,比亚迪
比亚迪汽车王朝网（枋湖乾元新景4S店）,福建省厦门市湖里区枋湖路697号,24.514252,118.14671,0592-6085066,厦门,福建省,,比亚迪
比亚迪汽车海洋网（湖里区乾元新景4S店）,福建省厦门市湖里区枋湖路697-101号,24.515053,118.147198,0592-6058566,厦门,福建省,,比亚迪
比亚迪汽车海洋网（翔安马巷街道翔兴迪城市展厅）,福建省厦门市翔安区马巷街道巷南路869号-101,24.638676,118.250442,0592-6223399,厦门,福建省,,比亚迪
比亚迪汽车王朝网（盛世开元湖里万达商超店）,福建省厦门市湖里区仙岳路4666号湖里万达苏宁百货一楼1F-WBF29号,24.504812,118.176606,,厦门,福建省,,比亚迪
比亚迪汽车海洋网（仙游城南东路盛世开元城市展厅）,福建省莆田市仙游县鲤南镇城南东路2886号,25.342571,118.719604,0594-8223333,莆田,福建省,,比亚迪
比亚迪汽车王朝网（盛世开元南丰中街城市展厅),福建省莆田市仙游县赖店镇南丰中街608号,25.340254,118.7242,0594-8060000,莆田,福建省,,比亚迪
比亚迪汽车海洋网（莆田万达广场盛世开元商超店）,福建省莆田市城厢区霞林街道荔华东大道8号莆田万达广场商铺166室,25.419509,118.996902,0594-2835555,莆田,福建省,,比亚迪
比亚迪汽车王朝网（盛世开元荔城益田假日商超店）,福建省莆田市荔城区镇海街道文献东路1048号益田假日世界1F-151-154/156-157号,25.429719,119.022481,,莆田,福建省,,比亚迪
比亚迪汽车王朝网（莆田盛世开元4S店）,福建省莆田市荔城区西天尾镇城涵西大道3355号,25.473796,119.06182,0594-2301111,莆田,福建省,,比亚迪
比亚迪汽车海洋网（莆田盛世开元4S店）,福建省莆田市涵江区白塘镇埭里村滨海大道28号,25.469797,119.07894,0594-26133333,莆田,福建省,,比亚迪
比亚迪汽车海洋网（三明永安尼葛路万佰翔城市展厅）,福建省三明市永安市尼葛路1519号一层店面,26.002427,117.370798,0598-8351588,三明,福建省,,比亚迪
比亚迪汽车王朝网（万佰顺香樟大道城市展厅）,福建省三明市永安城区尼葛工业园区南区89号,26.006104,117.372939,0598-8336388,三明,福建省,,比亚迪
比亚迪汽车海洋网（三明鹭翔4S店）,三明市三元区陈大镇德安工业区35号,26.296659,117.648143,0598-8366898,三明,福建省,,比亚迪
比亚迪汽车王朝网（三明万通4S店）,福建省三明市三元区陈大镇德安工业区23号,26.3,117.65,0598-8290660,三明,福建省,,比亚迪
比亚迪汽车王朝网（盛世路骐二环北路城市展厅),福建省泉州市安溪县城厢镇二环北路945号,25.08948,118.173832,18060050010,泉州,福建省,,比亚迪
比亚迪汽车王朝网（南安乾元新景4S店）,福建省泉州市南安市美林街道西美村西宅888号南安盈众汽车城3号展厅,24.985965,118.394499,0595-28027771,泉州,福建省,,比亚迪
比亚迪汽车王朝网（南安盛世新景4S店）,福建省泉州市南安市霞美镇霞美东路168号B22幢,24.922951,118.491058,0595-22516688,泉州,福建省,,比亚迪
比亚迪汽车海洋网（泉州荣兴迪4S店）,福建省南安市霞美镇汽贸南路12-3号,24.923223,118.492351,0595-68255666,泉州,福建省,,比亚迪
比亚迪汽车王朝网（盛世新景南环路城市展厅）,福建省泉州市鲤城区常泰街道南环路1226号,24.90793,118.518707,,泉州,福建省,,比亚迪
