,name,address,province,city,tel,lat,lng,brand,type
767,广汽埃安南宁五象体验中心,中国（广西）自由贸易试验区南宁片区平乐大道19号建工大厦2号楼一层和负一层夹层,广西壮族自治区,南宁市,0771-4988395,22.758025,108.389579,埃安,
768,广汽埃安南宁良庆体验中心,中国（广西）自由贸易试验区南宁片区东风路50号五象汽车生活广场C座,广西壮族自治区,南宁市,0771-4353717,22.729043,108.355218,埃安,
769,广汽埃安柳州柳南体验中心,柳州市柳南区柳太路11-1号,广西壮族自治区,柳州市,0772-8253917,24.334273,109.372555,埃安,
770,广汽埃安柳州柳南柳太保利展示中心,广西壮族自治区柳州市柳北区白沙路2号（保利广场）,广西壮族自治区,柳州市,,24.34337,109.422371,埃安,
771,广汽埃安柳州西江万达展示中心,柳州市柳南区柳邕路263号柳南万达广场室内步行街1F层1025A号商铺,广西壮族自治区,柳州市,0772-2818186,24.293174,109.398804,埃安,
772,广汽埃安桂林临桂体验中心,桂林市临桂区真龙汽车城新车管所北侧,广西壮族自治区,桂林市,0773-7978388,25.276241,110.179164,埃安,
773,广汽埃安桂林灵川展示中心,广西壮族自治区桂林市八里街永业汽车城A2-6,广西壮族自治区,桂林市,暂无,25.351069,110.302332,埃安,
774,广汽埃安临桂吾悦展示中心,桂林市临桂区临桂大道9号（吾悦广场）,广西壮族自治区,桂林市,0773-7978388,25.253414,110.175443,埃安,
775,广汽埃安梧州长洲体验中心,广西梧州市长洲区长洲镇竹湾路5号,广西壮族自治区,梧州市,18377456969,23.464309,111.267835,埃安,
776,广汽埃安北海海城体验中心,广西壮族自治区北海市海城区北部湾东路116号,广西壮族自治区,北海市,0779-2286010,21.506491,109.175351,埃安,
777,广汽埃安钦州扬帆体验中心,钦州市钦南区扬帆大道东面、钦州市中金商贸有限公司用地南面综合城内,广西壮族自治区,钦州市,13877796488,21.980938,108.644488,埃安,
778,广汽埃安贵港港北体验中心,广西壮族自治区贵港市港北区根竹乡江口村（南方混凝土搅拌站西面）,广西壮族自治区,贵港市,19875374446,23.115671,109.55226,埃安,
779,广汽埃安贵港佳信汇吾悦展示中心,贵港市港北区金港大道与和平路交叉口西南侧（贵港吾悦广场）,广西壮族自治区,贵港市,,23.096597,109.608322,埃安,
780,广汽埃安玉林万达展示中心,广西玉林市金玉路338号万达广场,广西壮族自治区,玉林市,0775-2336222,22.641231,110.186594,埃安,
781,广汽埃安百色右江展示中心,广西百色市右江区大旺路1-3号南百汽车城5、7、8号商铺,广西壮族自治区,百色市,0776-2222338,23.858738,106.669843,埃安,
782,广汽埃安海口南海远大购物展示中心,海口市秀英区长滨四路7号（远大购物中心北馆）,海南省,海口市,,20.053444,110.198416,埃安,
783,广汽埃安海口美兰恩祥展示中心,海南省海口市秀英区美林路5号王府井恩祥生活广场,海南省,海口市,,20.02002,110.26246,埃安,
784,广汽埃安海口秀英体验中心,海南省海口市秀英区椰海大道370号安骅大厦,海南省,海口市,17886717696,19.977828,110.173429,埃安,
785,广汽埃安海口南海体验中心,海南省海口市南海大道113号,海南省,海口市,0898-66800527,20.002045,110.306325,埃安,
786,广汽埃安海口保税展示中心,海南省海口市龙华区南海大道168号保税区戊号路高信汽车城,海南省,海口市,0898-66800527,19.998572,110.306383,埃安,
787,广汽埃安海口秀英万达展示中心,海南省海口市秀英区海榆中线29号万达广场一楼A1008铺,海南省,海口市,0898-68614672,19.986318,110.285779,埃安,
788,广汽埃安海口南海琼山大道展示中心,海口市江东新区琼山大道192号,海南省,海口市,0898-66800527,20.020527,110.408445,埃安,
789,广汽埃安海口美兰体验中心,海南省海口市美兰区琼山大道232号,海南省,海口市,0898-68623366,19.99789,110.41851,埃安,
790,广汽埃安海口南海儋州展示中心,儋州市那大镇中兴大道14号,海南省,海口市,,19.524341,109.592965,埃安,
791,广汽埃安海口南海万宁展示中心,海南省万宁市海榆东线华宏医院西侧,海南省,海口市,,18.797775,110.384385,埃安,
792,广汽埃安三亚迎宾路展示中心,三亚市吉阳区迎宾路清平乐西郡1-5店铺,海南省,三亚市,0898-88818957,18.28887,109.578911,埃安,
793,广汽埃安三亚吉阳体验中心,海南省三亚市吉阳区诚越汽车产业园4号馆埃安店,海南省,三亚市,0898-88225865,18.283253,109.574377,埃安,
794,广汽埃安琼海展示中心,海南省琼海市玉海南路琼海国际汽车城内B4-1馆,海南省,琼海市,0898-62931668,19.278726,110.482472,埃安,
795,广汽埃安重庆两江光环展示中心,重庆市渝北区湖彩路118号（光环购物公园）,重庆市,重庆市,,29.7182,106.6307,埃安,
796,广汽埃安重庆渝北体验中心,重庆市北部新区金渝大道99号附2号汽博中心名车广场,重庆市,重庆市,023-86019188,29.64839,106.579343,埃安,
797,广汽埃安重庆礼嘉爱琴海展示中心,重庆市两江新区金开大道1003号金开爱琴海购物公园,重庆市,重庆市,023-67893866,29.648169,106.554915,埃安,
798,广汽埃安重庆礼嘉体验中心,重庆两江新区康美街道金渝大道28号,重庆市,重庆市,023-67883868,29.672773,106.516028,埃安,
799,广汽埃安重庆新牌坊体验中心,重庆市两江新区天宫殿街道红锦大道561号1幢1-1部分,重庆市,重庆市,89181699,29.611181,106.525994,埃安,
800,广汽埃安重庆观音桥茂业天地展示中心,重庆江北建新北路16号茂业天地1F,重庆市,重庆市,67776099,29.58391,106.537663,埃安,
801,广汽埃安重庆机场路体验中心,地址无误,重庆市,重庆市,023-65952211,29.569,106.55843,埃安,
802,广汽埃安重庆高九路源著天街展示中心,重庆市江北区龙湖源著天街A馆L1-33,重庆市,重庆市,,29.605415,106.4956,埃安,
803,广汽埃安重庆鹅岭悦荟展示中心,重庆市江北区红盛路37号重庆悦荟购物中心,重庆市,重庆市,,29.576479,106.503788,埃安,
804,广汽埃安重庆鹅岭体验中心,重庆市渝中区两路口街道长江一路77号第一层1#、第四层1-1#、第四层1-2#、第四层1-3#,重庆市,重庆市,18983956875,29.551836,106.53593,埃安,
805,广汽埃安重庆南坪协信星光展示中心,重庆南坪协信星光时代广场L3,重庆市,重庆市,023-86019188,29.528897,106.578201,埃安,
806,广汽埃安重庆二郎时代天街城展示中心,重庆市渝中区大坪龙湖时代天街C馆-UG层-20A,重庆市,重庆市,,29.54167,106.5191,埃安,
807,广汽埃安重庆九龙坡体验中心,重庆市九龙坡区经纬大道1099号,重庆市,重庆市,023-68825333,29.550311,106.493831,埃安,
808,广汽埃安重庆南坪体验中心,重庆市南岸区南坪镇白鹤路工业园区1号金菱车世界联合厂房附37号,重庆市,重庆市,023-88323666,29.516797,106.564326,埃安,
809,广汽埃安重庆杨家坪西城天街展示中心,重庆市九龙坡区杨家坪街道龙湖西城天街X馆L1-33,重庆市,重庆市,,29.516629,106.523791,埃安,
810,广汽埃安重庆二郎体验中心,重庆市九龙坡区二郎火炬大道101号,重庆市,重庆市,023- 88109868,29.50978,106.4743,埃安,
811,广汽埃安重庆龙洲体验中心,重庆市巴南区八公里渝南分流道2897号1-1,重庆市,重庆市,023-62192277,29.467739,106.55204,埃安,
812,广汽埃安重庆两江璧山中央大街展示中心,重庆市璧山区红宇大道23号附162号,重庆市,重庆市,,29.582299,106.229127,埃安,
813,广汽埃安重庆两江江津美邻汇展示中心,重庆市江津区德泽路21号金科美邻汇L1层124号,重庆市,重庆市,,29.315922,106.26165,埃安,
814,广汽埃安重庆两江南川万达展示中心,重庆市南川区西城街道办事处渝南大道15号南川万达1A050,重庆市,重庆市,,29.159817,107.090576,埃安,
815,广汽埃安重庆万州展示中心,重庆市万州区经开大道66号,重庆市,重庆市,023-86009718,30.742342,108.361128,埃安,
816,广汽埃安重庆万州北滨大道展示中心,万州区经开大道66号,重庆市,重庆市,023-58008180,30.742342,108.361128,埃安,
817,广汽埃安重庆龙洲开州融创展示中心,重庆市开州区三中路东150米（融创假日国际）,重庆市,重庆市,,31.188089,108.430734,埃安,
818,广汽埃安成都高新龙泉驿万达展示中心,四川省成都市龙泉驿区创业北路8号（龙泉驿万达） ,四川省,成都市,,30.569163,104.267471,埃安,
819,广汽埃安成都龙泉驿体验中心,四川省成都经济技术开发区（龙泉驿区）南二路566号,四川省,成都市,028-61002089,30.559302,104.197541,埃安,
820,广汽埃安成都金牛凯德魅力城展示中心,成都市成华区万科路（凯德魅力城）,四川省,成都市,,30.629564,104.149763,埃安,
821,广汽埃安成都成华体验中心,四川省成都市成华区东三环路二段85号,四川省,成都市,028-85589013,30.691873,104.16936,埃安,
822,广汽埃安成都锦江体验中心,成都市锦江区皇经楼路汽车产业园,四川省,成都市,028-68738655,30.594846,104.11657,埃安,
823,广汽埃安成都长缘远大购物展示中心,成都市高新区天府大道南段255号（远大购物中心）,四川省,成都市,,30.531565,104.068318,埃安,
824,广汽埃安成都金牛招商大魔方展示中心,成都市武侯区天府大道北段1777号（招商大魔方）,四川省,成都市,,30.58027,104.077174,埃安,
825,广汽埃安成都新都旭辉展示中心,四川省成都市新都区育英路1088号新都旭辉广场1栋附115号,四川省,成都市,028-85615399,30.804758,104.184958,埃安,
826,广汽埃安成都长缘泛悦广场展示中心,成都市成华区昭觉寺南路160号（泛悦城市广场 ）,四川省,成都市,,30.709832,104.108142,埃安,
827,广汽埃安成都机场路体验中心,成都市高新区新园南一路2号,四川省,成都市,028-67137979,30.603821,104.047106,埃安,
828,广汽埃安成都益新体验中心,成都市高新区火车南站西路1688号1栋1层1号,四川省,成都市,028-85178383,30.596195,104.035878,埃安,
829,广汽埃安成都成华保利大都汇展示中心,四川省成都市新都区大天路700号1楼15号 ,四川省,成都市,,30.759081,104.081494,埃安,
830,广汽埃安成都北星体验中心,四川省成都市新都区大丰街道大天路1000号1栋1-3层01号,四川省,成都市,028-62237980,30.764958,104.071232,埃安,
831,广汽埃安成都武侯武兴体验中心,四川省成都市武侯区簇桥街道武兴路588号1栋1号,四川省,成都市,028-63283666,30.623477,103.977226,埃安,
832,广汽埃安成都空港体验中心,四川省成都市双流区东升街道商都路612号1栋1层2号,四川省,成都市,2885156600,30.601303,103.945924,埃安,
833,广汽埃安成都城南成新蒲体验中心,四川省成都市双流区九江街道马家寺7组202号1栋1-1号,四川省,成都市,028-85615399,30.631445,103.957752,埃安,
834,广汽埃安青羊万达商超展示中心,青羊区日月大道一段978号,四川省,成都市,,30.68228,103.978342,埃安,
835,广汽埃安成都羊西线体验中心,成都市金牛区蜀西路52号,四川省,成都市,028-82080088,30.724537,103.993587,埃安,
836,广汽埃安成都城南优品道展示中心,成都市双流区双楠大道白衣上街大道177号城南优品道商场C104商,四川省,成都市,028-85615399,30.601823,103.919222,埃安,
837,广汽埃安自贡贡井体验中心,自贡市贡井区工业开发区C2-02,四川省,自贡市,,29.336223,104.755071,埃安,
838,广汽埃安自贡贡井万达展示中心,自贡市自流井区汇川路1699号（万达广场）,四川省,自贡市,,29.331991,104.746369,埃安,
839,广汽埃安攀枝花花城体验中心,四川省攀枝花市仁和区天宇路83号,四川省,攀枝花市,0812-6626698,26.534735,101.736544,埃安,
840,广汽埃安泸州纳溪体验中心,四川省泸州市纳溪区蓝安路三段237号,四川省,泸州市,0830-2886233,28.832302,105.412802,埃安,
841,广汽埃安德阳旌阳万达展示中心,四川省德阳市旌阳区庐山北路一段8号德阳万达广场13号楼室内步行街1楼1037号,四川省,德阳市,0838-2538666,31.164518,104.419079,埃安,
842,广汽埃安绵阳经开体验中心,四川省绵阳市经开区绵州大道中段6号,四川省,绵阳市,0816-2219222,31.424063,104.779361,埃安,
843,广汽埃安绵阳车博汇体验中心,绵阳市高新区辽宁大道汽车博览园新能源汽车城1楼,四川省,绵阳市,18190000944,31.470112,104.627157,埃安,
844,广汽埃安广元昭化体验中心,四川省广元市昭化区泉坝村一组,四川省,广元市,0839-3388868,32.329618,105.969419,埃安,
845,广汽埃安遂宁高新体验中心,四川省遂宁市船山区中国西部现代物流港玫瑰大道288号,四川省,遂宁市,,30.46134,105.572362,埃安,
846,广汽埃安乐山市中环球中心展示中心,乐山市市中区凤凰路中段112号,四川省,乐山市,,29.595649,103.752095,埃安,
847,广汽埃安乐山市中展示中心,乐山市市中区龙游路北段518号1幢,四川省,乐山市,,29.618625,103.742287,埃安,
848,广汽埃安南充高坪王府井展示中心,四川省南充市高坪区航空港工业集中区林海北路东侧,四川省,南充市,0817-2762888,30.780306,106.141895,埃安,
849,广汽埃安南充高坪王府井展示中心,广汽埃安南充高坪王府井五国风情街1-5广汽埃安,四川省,南充市,0817-2762888,30.773749,106.094347,埃安,
850,广汽埃安眉山东坡体验中心,四川省眉山市东坡区经济开发区新区本草大道南段10号C4幢,四川省,眉山市,028-35016111,30.048318,103.831788,埃安,
851,广汽埃安宜宾三江新区体验中心,四川省宜宾市临港经济技术开发区港园大道西段9号中国西南机械装备贸易城A4幢4单元,四川省,宜宾市,0831-8888602,28.815082,104.728953,埃安,
852,广汽埃安达州达川体验中心,四川省达州市达川区杨柳街道中青路14号,四川省,达州市,0818-2129106,31.175153,107.510935,埃安,
853,广汽埃安巴中经开万达展示中心,巴中市巴州区秦巴大道西段与白塔路交叉口东北角（巴中万达）,四川省,巴中市,,31.847742,106.78344,埃安,
854,广汽埃安巴中经开体验中心,巴中市经开区秦巴大道杨家沟段先锋汽车产业园埃安店,四川省,巴中市,0827-8667755,31.854583,106.812693,埃安,
855,广汽埃安西昌富远时代广场展示中心,西昌市航天大道三段时代广场,四川省,凉山彝族自治州,,27.884961,102.258282,埃安,
856,广汽埃安西昌机场路展示中心,四川省西昌市机场路一段5号,四川省,凉山彝族自治州,0834-3282345,27.906525,102.215627,埃安,
857,广汽埃安贵阳观山湖汽车公园体验中心,贵州省贵阳市观山湖金阳街道林城西路248号,贵州省,贵阳市,,26.649661,106.617653,埃安,
858,广汽埃安贵阳观山湖云岩万达展示中心,贵州省贵阳市云岩区新添大道南段302号(云岩万达),贵州省,贵阳市,,26.623245,106.739509,埃安,
859,广汽埃安贵阳观山湖体验中心,贵州省贵阳市观山湖区野鸭乡新寨村218号,贵州省,贵阳市,0851-86300500,26.610639,106.665913,埃安,
860,广汽埃安贵阳南环体验中心,贵州省贵阳市经济技术开发区平桥街道办事处西南环线与中曹司大桥交汇处贵阳信城汽车贸易有限公司汽贸中心2号展厅,贵州省,贵阳市,0851-86854656,26.503539,106.682039,埃安,
861,广汽埃安贵阳花溪体验中心,贵阳市花溪区孟关乡汽车贸易城,贵州省,贵阳市,0851-83713388,26.410058,106.754447,埃安,
862,广汽埃安遵义汇川体验中心,贵州省遵义市汇川区汽车商贸城,贵州省,遵义市,0851-28622318,27.778803,106.922006,埃安,
863,广汽埃安遵义汇川吾悦展示中心,遵义市红花岗区忠庄镇共青大道1号（吾悦广场）,贵州省,遵义市,,27.657612,106.891853,埃安,
864,广汽埃安安顺西秀体验中心,贵州省安顺市西秀区新安街道两六路旁跃骏汽车产业园内,贵州省,安顺市,17685379741,26.285325,106.008221,埃安,
865,广汽埃安毕节七星关展示中心,贵州省毕节市七星关区麻园街道学院路91号东客站内,贵州省,毕节市,0857-8253858,27.312197,105.308517,埃安,
866,广汽埃安铜仁碧江体验中心,贵州省铜仁市碧江区灯塔武陵山国际汽车城仁惠路8号,贵州省,铜仁市,0856-6982333,27.4431,109.1445,埃安,
867,广汽埃安黔西南兴义体验中心,贵州省黔西南布依族苗族自治州兴义市坪东街道坪东西路35号,贵州省,黔西南布依族苗族自治州,0859-3818866,25.55654,104.521602,埃安,
868,广汽埃安兴义良驹梦乐城商超展示中心,贵州省黔西南州兴义市碧云路与桔香路交汇处（梦乐城）,贵州省,黔西南布依族苗族自治州,,25.113652,104.923367,埃安,
869,广汽埃安凯里经开国贸商超展示中心,贵州省黔东南苗族侗族自治州凯里市北京西路21号（国贸购物中心）,贵州省,黔东南苗族侗族自治州,,26.58741,107.979634,埃安,
870,广汽埃安凯里经开体验中心,贵州省黔东南州凯里经济开发区金源西大道5号 经纬汽车城8栋8号(原斯柯达4S店),贵州省,黔东南苗族侗族自治州,0855-8316928,26.525186,107.866263,埃安,
871,广汽埃安昆明盘龙体验中心,昆明市盘龙区北京路都市车迷,云南省,昆明市,0871-68053900,25.078411,102.7293,埃安,
872,广汽埃安昆明长盈爱琴海展示中心,云南省昆明市盘龙区瑞鼎城爱情海B棺6号口,云南省,昆明市,,25.058157,102.739882,埃安,
873,广汽埃安昆明英茂宜家商超展示中心,昆明市五华区王筇路168号宜家家居一层荟聚F2 宜家荟聚,云南省,昆明市,,25.094404,102.671686,埃安,
874,广汽埃安昆明小屯体验中心,云南省昆明高新区二环西路西侧小屯汽车城内3号地,云南省,昆明市,0871-68332922,25.08002,102.671805,埃安,
875,广汽埃安昆明西山大悦城展示中心,云南省昆明市西山区环城南路618号（大悦城）,云南省,昆明市,,25.028683,102.720002,埃安,
876,广汽埃安昆明西山展示中心,云南省昆明市西山区大悦城C区14号门,云南省,昆明市,0871-68323330,25.02831,102.694282,埃安,
877,广汽埃安昆明西山碧鸡呈贡吾悦展示中心,云南省昆明市呈贡区彩云中路299号（呈贡吾悦）,云南省,昆明市,,24.901942,102.803782,埃安,
878,广汽埃安昆明西山碧鸡体验中心,云南省昆明市西山区碧鸡汽车博览园4-1号,云南省,昆明市,0871-68400066,24.999007,102.631564,埃安,
879,广汽埃安昆明经开展示中心,云南省昆明市官渡区经开区管委会博旺路F10号,云南省,昆明市,0871-63181984,24.576,102.4819,埃安,
880,广汽埃安普洱思茅体验中心,云南省普洱市思茅区思茅街道北郊社区居民委员会德化路第三号路（北部商业区西侧）,云南省,昆明市,18987927929,22.82947,100.983709,埃安,
881,广汽埃安曲靖开发区体验中心,云南省曲靖市西城街道办事处学府路172号,云南省,曲靖市,0874-3258428,25.523708,103.764922,埃安,
882,广汽埃安玉溪驰瑞万达商超展示中心,玉溪市市红塔区棋阳路66号（万达广场）,云南省,玉溪市,,24.358917,102.553363,埃安,
883,广汽埃安玉溪腾霄体验中心,云南省玉溪市高新区腾霄路4号,云南省,玉溪市,0877-6982888,24.328641,102.53074,埃安,
884,广汽埃安红河蒙自体验中心,云南省红河州蒙自市经济技术开发区生物资源加工区（州一中斜对面）,云南省,红河哈尼族彝族自治州,0873-3728666,23.363264,103.15381,埃安,
885,广汽埃安文山东文体验中心,云南省文山壮族苗族自治州文山市新平街道红旗社区城南亚太车城后门环城东路,云南省,文山壮族苗族自治州,0876-3062119,23.362874,104.279242,埃安,
886,广汽埃安西双版纳景洪体验中心,云南省西双版纳傣族自治州景洪市景洪农场原三分场电影院旁,云南省,西双版纳傣族自治州,0691-6633332,22.004981,100.789701,埃安,
887,广汽埃安大理埃安体验中心,满江关宾路以北菠萝江以西,云南省,大理白族自治州,0872-2399778,25.616359,100.306373,埃安,
888,广汽埃安西安太华体验中心,陕西省西安市经济技术开发区凤城五路99号院内,陕西省,西安市,029-81319911,34.1955,108.5542,埃安,
889,广汽埃安西安南城体验中心,西安市长安区普新二路普洛斯西安高新产业园A5库,陕西省,西安市,17792593616,34.193055,108.831873,埃安,
890,广汽埃安西安南城立丰城展示中心,西安市雁塔区丈八东路与子午大道交叉口立丰城生活广场一层1-1027,陕西省,西安市,17792593616,34.203707,108.910981,埃安,
891,广汽埃安西安南城兰岛展示中心,西安市雁塔区科技六路与白沙路十字交叉口（兰岛广场）,陕西省,西安市,,34.216609,108.907862,埃安,
892,广汽埃安西安西环小寨银泰展示中心,西安市雁塔区小寨西路26号小寨银泰城,陕西省,西安市,,34.229751,108.947087,埃安,
893,广汽埃安太白印象城展示中心,西安市碑林区二环南路西段155号太白印象城,陕西省,西安市,,34.241074,108.928517,埃安,
894,广汽埃安西安浐灞盛安广场展示中心,陕西省西安市碑林区含光北路107号（盛安广场）,陕西省,西安市,,34.243883,108.928497,埃安,
895,广汽埃安西安沣东新城体验中心,陕西省西安市未央区三桥天台西路55号,陕西省,西安市,029-85796777,34.287958,108.826497,埃安,
896,广汽埃安西安东环王府井展示中心,西安市碑林区长安北路188号王府井永安宁购物中心内,陕西省,西安市,,34.248807,108.941401,埃安,
897,广汽埃安西安东城体验中心,陕西省西安市灞桥区东南三环交汇处东城高端汽车主题公园,陕西省,西安市,029-83510666,34.227632,109.062203,埃安,
898,广汽埃安西安太华鑫苑大都汇展示中心,西安市莲湖区丰禾路251号鑫苑大都汇购物中心,陕西省,西安市,,34.287943,108.906163,埃安,
899,广汽埃安西安沣东新城民乐万达展示中心,西安市新城区解放路111号（民乐园万达）,陕西省,西安市,,34.27444,108.970864,埃安,
900,广汽埃安西安西环体验中心,西安市西咸新区沣东新城西三环与石化大道十字向北200米路西,陕西省,西安市,029-89308835,34.330886,108.853919,埃安,
901,广汽埃安西安太华幸福林带展示中心,西安市新城区万寿中路59号（幸福林带）,陕西省,西安市,,34.27084,109.022273,埃安,
902,广汽埃安西安未央展示中心,陕西省西安市未央区未央路盛龙广场一层南区1F1030号商铺,陕西省,西安市,029-85796777,34.305332,108.949203,埃安,
903,广汽埃安西安大明宫万达展示中心,西安市未央区太华北路369号（大明宫万达）,陕西省,西安市,029-85796777,34.321301,108.98034,埃安,
904,广汽埃安西安浐灞体验中心,陕西省西安市浐灞生态区东三环立交通源路1680号浐灞汽车主题公园以内6号,陕西省,西安市,,34.306213,109.056996,埃安,
905,广汽埃安西咸沣西展示中心,陕西省咸阳市秦都区统一西路643号,陕西省,咸阳市,029-33139355,34.305987,108.721693,埃安,
906,广汽埃安咸阳西咸展示中心,陕西省咸阳市秦都区北上召汽车产业园汽车大道十字西130米,陕西省,咸阳市,029-33116602,34.372025,108.681939,埃安,
907,广汽埃安渭南高新体验中心,陕西省渭南市高新技术产业开发区乐天大街西段88号广汽西北物流配送园区3号展厅,陕西省,渭南市,18220932668,34.49931,109.442673,埃安,
908,广汽埃安延安宝塔展示中心,延安市宝塔区南二十里铺柳树巷金领世家,陕西省,延安市,0911-8870770,36.517216,109.473929,埃安,
909,广汽埃安汉中天汉体验中心,陕西省汉中市汉台区铺镇西汉高速公路引道天汉智慧车城内A5号商铺,陕西省,汉中市,19991382200,33.085634,107.117289,埃安,
910,广汽埃安榆林榆阳体验中心,陕西省榆林市榆阳区汽车产业园榆麻路88号,陕西省,榆林市,0912-3610509,38.343139,109.873507,埃安,
911,广汽埃安兰州城关展示中心,甘肃省兰州市城关区北滨河东路88号（西北汽车商城内-2）,甘肃省,兰州市,0931-7650222,36.074571,103.854381,埃安,
912,广汽埃安兰州盐场路兰州中心展示中心,广汽埃安兰州中心商超店,甘肃省,兰州市,,36.07506,103.781369,埃安,
913,广汽埃安庆阳西峰体验中心,甘肃省庆阳市西峰区庆化大道81号,甘肃省,庆阳市,0934-6660388,35.757027,107.630632,埃安,
914,广汽埃安西宁东川工业园展示中心,青海省西宁市东川工业园昆仑东路6号,青海省,西宁市,0971-8227980,36.573809,101.865277,埃安,
915,广汽埃安银川贺兰工业园区展示中心,宁夏贺兰工业园区永胜西路1号,宁夏回族自治区,银川市,0951-5086177,38.547455,106.325829,埃安,
916,广汽埃安乌鲁木齐新市展示中心,乌鲁木齐高新区（新市区）长春北路668号乌鲁木齐高新万达广场室内步行街1F层1018号商铺乌鲁木齐高新区（新市区）长春北路668号乌鲁木齐高新万达广场室内步行街1F层1018号商铺,新疆维吾尔自治区,乌鲁木齐市,0991-6870060,43.916444,87.57873,埃安,
917,北京亦庄特斯拉中心,北京市经济技术开发区中和街16号3幢1003-1004单元,北京市,北京市, 010-50970931,39.80645,116.5238,特斯拉,"store, service"
918,广州广粤天地体验店,广东省广州市天河区珠江新城海明路广粤天地71号,广东省,广州市, 020-23387900,23.121687,113.345892,特斯拉,store
919,深圳欢乐海岸体验店,广东省深圳市南山区白石路东8号欢乐海岸购物中心L-056单元,广东省,深圳市, 0755-32980971,22.531798,113.99677,特斯拉,store
920,广州天环广场体验店,广东省广州市天河区天河路218号,广东省,广州市, 020-23387960,23.138393,113.330946,特斯拉,store
921,深圳海岸城体验店,深圳市南山区文心五路海岸城购物中心一层142号,广东省,深圳市, 0755-32980960,22.522281,113.942972,特斯拉,store
922,北京颐堤港体验店,北京市朝阳区酒仙桥路18号颐堤港购物中心L117单元,北京市,北京市, 010-59057332,39.976015,116.497202,特斯拉,store
923,上海太古汇体验店,上海市静安区石门一路288号兴业太古汇L109单元,上海市,上海市, 021-80234090,31.233907,121.471012,特斯拉,store
924,南京德基广场体验店,江苏省南京市中山路18号德基广场地下一层C121商铺,江苏省,南京市, 025-66088188,32.050214,118.791334,特斯拉,store
925,青岛万象城体验店,山东省青岛市市南区青岛万象城 LG136,山东省,青岛市, 0532-85344520,36.072989,120.38458,特斯拉,store
926,上海虹桥特斯拉中心,上海市闵行区中春路9969号,上海市,上海市, 021-80234035/021-80234036,31.17118,121.336,特斯拉,"store, service"
927,重庆新光天地体验店,重庆市渝北区红锦大道89号嘉州路新光天地B区一层-01028-2商铺,重庆市,重庆市, 023-88972199,29.600083,106.529094,特斯拉,store
928,西安锦业特斯拉中心,陕西省西安市高新区锦业路69号创业园A区11号第3幢（瞪羚二路上）,陕西省,西安市, 029-85703250,34.202655,108.865544,特斯拉,service
929,天津旺港特斯拉中心,天津市津南区旺港路5号,天津市,天津市, 022-81117007,39.046025,117.308557,特斯拉,service
930,武汉光谷特斯拉中心,湖北省武汉市东湖新技术开发区关南工业园3号厂房,湖北省,武汉市, 027-59189212,30.486981,114.443355,特斯拉,"store, service"
931,深圳万象天地体验店,广东省深圳市南山区华润万象天地SL171号商铺,广东省,深圳市, 0755-32980988,22.54768,113.962925,特斯拉,store
932,长沙国金中心体验店,湖南省长沙市芙蓉区解放西路270号长沙国金中心一层L141号商铺,湖南省,长沙市, 0731-82840020,28.19731,112.986588,特斯拉,store
933,温州财富购物中心体验店,浙江省温州市鹿城区车站大道577号财富中心商场一层01-03号,浙江省,温州市, 0577-21014120,28.00439,120.689177,特斯拉,store
934,苏州相城特斯拉中心,江苏省苏州市相城区太阳路2266号,江苏省,苏州市, 0512-89910081,31.41785,120.638388,特斯拉,"store, service"
935,青岛崂山特斯拉中心,山东省青岛市崂山区海尔路10号,山东省,青岛市, 0532-85344519,36.143354,120.435939,特斯拉,service
936,重庆汇金特斯拉中心,重庆市渝北区汇金路3号,重庆市,重庆市, 023-88972205,29.639255,106.584158,特斯拉,"store, service"
937,厦门宝龙一城体验店,福建省厦门市思明区金山路1号厦门宝龙一城M-LG-030号商铺,福建省,厦门市, 0592-3289986,24.492236,118.179151,特斯拉,store
938,上海长宁来福士体验店,上海长宁区长宁路1139号来福士广场西区一层,上海市,上海市, 021-80234098,31.223222,121.420174,特斯拉,store
939,上海宝山特斯拉中心,上海市宝山区江杨南路980号-1,上海市,上海市, 021- 60114890,31.331406,121.473394,特斯拉,service
940,深圳坂田特斯拉中心,广东省深圳市龙岗区坂田街道贝尔路2号新天下工业城综合楼104,广东省,深圳市, 0755-33347226,22.649725,114.069397,特斯拉,service
941,广州海珠特斯拉中心,广东省广州市海珠区广州大道南1276号,广东省,广州市, 020-23387970,23.082006,113.3193,特斯拉,service
942,深圳南山特斯拉中心,广东省深圳市南山区宝安大道嘉进隆前海汽车城B04号,广东省,深圳市, 0755-32980930,22.55128,113.913023,特斯拉,service
943,宁波江北特斯拉中心,浙江省宁波市江北区长兴路88号,浙江省,宁波市, 0574-26958000,29.941102,121.501687,特斯拉,service
944,杭州沈半特斯拉中心,浙江省杭州市拱墅区沈半路316号,浙江省,杭州市, 0571-26898050,30.334686,120.177793,特斯拉,service
945,沈阳万象城体验店,辽宁省沈阳市青年大街288号万象城L212,辽宁省,沈阳市, 024-82556029,41.781834,123.441469,特斯拉,store
946,沈阳联合路特斯拉中心,辽宁省沈阳市大东区联合路187号,辽宁省,沈阳市, 024-82556033,41.836819,123.496972,特斯拉,service
947,郑州福塔特斯拉中心,河南省郑州市管城回族区经济技术开发区第三大街与经北六路交叉口东北角,河南省,郑州市, 0371-81901469,34.740054,113.754387,特斯拉,"store, service"
